sku_id,product_name,category,cogs_60d,avg_inventory,turnover_ratio
SKU-03794,Evidence Fine,Food & Beverage,718206.0600000002,321.0,4.83
SKU-00986,Medical Perform,Apparel,156363.41999999995,197.0,4.83
SKU-01176,Type Town,Toys,151728.12000000005,207.0,4.83
SKU-08700,Our Work,Apparel,641482.5199999997,266.0,4.83
SKU-03942,Six Itself,Automotive,330940.5,353.0,4.83
SKU-07380,Of Protect,Sports,621889.1999999997,473.0,4.83
SKU-02425,Trial Land,Toys,766662.63,505.0,4.82
SKU-06700,Style Success,Sports,786063.4400000002,487.0,4.82
SKU-03019,Generation Fund,Health & Beauty,264161.0400000001,348.0,4.82
SKU-02118,Bag Hour,Home & Garden,910140.8600000008,519.0,4.82
SKU-09440,Last President,Health & Beauty,375475.8999999999,284.0,4.82
SKU-00368,Upon Party,Apparel,667390.7700000001,446.0,4.82
SKU-04696,Likely Happen,Food & Beverage,1092237.9299999997,533.0,4.82
SKU-02880,Though Piece,Health & Beauty,297391.20000000007,461.0,4.82
SKU-09777,Edge Write,Automotive,627612.1599999999,372.0,4.82
SKU-07150,Lot Financial,Health & Beauty,478271.46999999986,495.0,4.81
SKU-03777,Rule Support,Sports,593674.5000000001,555.0,4.81
SKU-08125,Per Base,Apparel,286551.15,364.0,4.81
SKU-09968,Drop True,Health & Beauty,183919.89,150.0,4.81
SKU-02258,Customer Reveal,Automotive,219035.7,121.0,4.81
SKU-04001,Always Magazine,Home & Garden,269767.31999999995,447.0,4.81
SKU-00645,South Whole,Health & Beauty,967348.0000000002,534.0,4.81
SKU-05549,Husband Consider,Apparel,282013.84000000014,289.0,4.8
SKU-05338,Can Mind,Food & Beverage,442759.17,237.0,4.8
SKU-03099,Black Executive,Apparel,551204.46,444.0,4.8
SKU-02327,Rule Exactly,Automotive,1017316.5199999998,559.0,4.8
SKU-05570,Among Avoid,Toys,281397.6000000001,252.0,4.8
SKU-06449,International One,Food & Beverage,308864.5,515.0,4.79
SKU-03172,West Even,Toys,897477.4099999998,532.0,4.79
SKU-04321,Anything Rich,Electronics,778383.3200000002,377.0,4.79
SKU-09300,Often Often,Sports,303680.00000000006,382.0,4.78
SKU-03311,It Road,Food & Beverage,439270.1999999999,229.0,4.78
SKU-09047,Dog Best,Apparel,561894.6000000001,457.0,4.78
SKU-04259,Police Form,Toys,1130938.6000000003,575.0,4.78
SKU-04145,Common Third,Health & Beauty,54321.27999999998,174.0,4.78
SKU-04710,Everyone Suggest,Automotive,712764.4500000002,411.0,4.78
SKU-01847,Maybe Shake,Health & Beauty,255196.05999999997,478.0,4.77
SKU-00725,Hotel Writer,Electronics,500608.32,533.0,4.77
SKU-09943,Major Customer,Home & Garden,396954.2999999999,442.0,4.77
SKU-04104,Short Blood,Apparel,1168015.3299999996,581.0,4.77
SKU-05106,By Own,Sports,127465.80000000002,484.0,4.77
SKU-02836,Book Check,Food & Beverage,34748.210000000014,351.0,4.77
SKU-00282,Today Up,Home & Garden,494429.84,422.0,4.76
SKU-00014,First Thing,Food & Beverage,353149.31000000006,495.0,4.76
SKU-01293,Work Media,Home & Garden,994732.9199999998,441.0,4.76
SKU-02415,Choice Argue,Apparel,231519.60000000003,550.0,4.76
SKU-00369,Animal Full,Food & Beverage,1175038.0200000003,537.0,4.75
SKU-01367,Son Learn,Food & Beverage,783204.4500000001,426.0,4.75
SKU-05766,Someone Figure,Automotive,254735.6600000001,189.0,4.75
SKU-05609,However Table,Sports,50561.28000000002,336.0,4.75
SKU-07849,Outside Shoulder,Food & Beverage,497382.8399999999,410.0,4.75
SKU-02491,Sing Yourself,Food & Beverage,231104.59999999998,244.0,4.75
SKU-00017,Wish Evidence,Home & Garden,269993.24999999994,142.0,4.75
SKU-09362,Civil Family,Toys,718168.8799999998,370.0,4.75
SKU-02314,Really Leg,Sports,634193.56,515.0,4.75
SKU-05354,Person Even,Sports,375018.45000000007,322.0,4.75
SKU-09788,Instead Ten,Sports,35403.299999999996,439.0,4.75
SKU-00103,South Him,Apparel,3898.929999999999,23.0,4.74
SKU-05224,Himself Political,Automotive,429322.32000000007,372.0,4.74
SKU-09037,Old Different,Home & Garden,488927.99999999977,253.0,4.74
SKU-00168,Should Go,Toys,606342.0999999999,442.0,4.74
SKU-01661,Before Current,Food & Beverage,1252772.4599999997,552.0,4.74
SKU-09270,Determine Sport,Food & Beverage,327315.83999999997,317.0,4.74
SKU-08526,Project At,Automotive,167951.63999999998,457.0,4.74
SKU-07661,Carry Attorney,Toys,89471.36,416.0,4.73
SKU-01018,Hospital Nothing,Food & Beverage,779216.76,388.0,4.73
SKU-09436,Simple Protect,Electronics,824543.0600000002,391.0,4.73
SKU-07047,Buy Thus,Apparel,21239.6,245.0,4.73
SKU-01679,Worker Call,Automotive,980100.0599999999,476.0,4.73
SKU-05458,Professor Whatever,Apparel,1287788.0799999996,554.0,4.73
SKU-04047,Everyone Something,Apparel,485900.0,364.0,4.73
SKU-03657,Beautiful Hundred,Sports,97906.62000000001,169.0,4.72
SKU-01244,Particularly Around,Toys,146325.15000000005,406.0,4.72
SKU-04754,Finish Expect,Automotive,607114.98,538.0,4.72
SKU-01420,Evening During,Electronics,758672.5999999999,372.0,4.72
SKU-04510,Husband Finish,Health & Beauty,409598.65,538.0,4.72
SKU-09785,Word Building,Sports,1092623.58,501.0,4.71
SKU-01810,Step During,Apparel,86178.10000000002,66.0,4.71
SKU-02716,Act Hundred,Toys,1184477.5800000003,546.0,4.71
SKU-01410,Government Need,Apparel,36496.18000000001,496.0,4.71
SKU-01867,Leave Fund,Apparel,687948.5199999998,408.0,4.71
SKU-06394,Director Address,Health & Beauty,534101.5800000001,279.0,4.71
SKU-06422,Federal Or,Toys,941082.42,574.0,4.71
SKU-08687,Yes Force,Home & Garden,286041.4199999999,336.0,4.71
SKU-07431,View Religious,Apparel,579051.9600000004,368.0,4.71
SKU-08013,Bad Suggest,Home & Garden,434513.0,475.0,4.7
SKU-06060,Exactly Seven,Toys,248918.03999999998,375.0,4.7
SKU-06087,Both Raise,Automotive,355089.5400000002,561.0,4.7
SKU-05156,Rock Impact,Food & Beverage,451074.0,553.0,4.7
SKU-05527,Outside Write,Food & Beverage,405062.1999999999,542.0,4.7
SKU-05317,Memory Plan,Health & Beauty,214130.00000000006,372.0,4.7
SKU-02553,Choose Upon,Electronics,515048.45999999973,306.0,4.7
SKU-00047,Other Someone,Health & Beauty,296992.80000000005,570.0,4.69
SKU-01365,Middle Billion,Health & Beauty,546902.7400000002,550.0,4.69
SKU-06590,Half Exist,Toys,921699.7400000002,560.0,4.69
SKU-09066,Attack Age,Apparel,204081.22,183.0,4.69
SKU-01006,Century Majority,Sports,115329.23999999999,553.0,4.69
SKU-05624,Trade Watch,Food & Beverage,458880.6600000001,457.0,4.69
SKU-05991,Available Quickly,Apparel,600756.7500000002,433.0,4.68
SKU-03139,Either Hotel,Electronics,431266.92,590.0,4.68
SKU-09140,Couple Southern,Home & Garden,161466.47999999998,529.0,4.68
SKU-08505,Everything Season,Food & Beverage,96725.15,348.0,4.68
SKU-03076,Public Boy,Home & Garden,50836.439999999995,555.0,4.68
SKU-04235,Somebody Ever,Automotive,644002.8800000001,592.0,4.68
SKU-04062,Over Production,Sports,69412.56,473.0,4.68
SKU-09252,Fill Including,Automotive,706644.84,507.0,4.68
SKU-08429,Too Far,Apparel,93541.92000000006,546.0,4.68
SKU-02209,Part Step,Apparel,167115.52,178.0,4.67
SKU-09834,Note Good,Electronics,645983.52,414.0,4.67
SKU-07920,Economic Population,Health & Beauty,845062.7800000001,553.0,4.67
SKU-03535,Kind These,Health & Beauty,1153261.3,532.0,4.67
SKU-00589,Research Wife,Home & Garden,478627.3200000001,322.0,4.66
SKU-08951,Type Produce,Food & Beverage,525287.0800000002,598.0,4.66
SKU-09223,Than They,Electronics,720301.77,508.0,4.66
SKU-02968,Really Court,Sports,736116.0399999998,543.0,4.66
SKU-02175,Hair Tend,Electronics,447349.9199999999,393.0,4.66
SKU-03117,Mouth After,Sports,564504.4799999999,519.0,4.65
SKU-09081,Poor Movement,Apparel,193484.74000000002,406.0,4.65
SKU-07527,Wonder Real,Automotive,486727.4399999998,401.0,4.65
SKU-08948,Minute Space,Food & Beverage,823296.5199999999,555.0,4.65
SKU-09479,Authority Throw,Health & Beauty,231587.20000000004,447.0,4.65
SKU-09657,Order Pull,Sports,311719.7599999999,577.0,4.65
SKU-04117,Summer Opportunity,Sports,81915.98999999998,422.0,4.65
SKU-05271,Tax Employee,Sports,607818.2000000002,409.0,4.65
SKU-02467,Finally Cup,Health & Beauty,70168.27999999998,449.0,4.64
SKU-02451,Music Go,Food & Beverage,527843.3699999999,517.0,4.64
SKU-09482,Arrive Their,Apparel,529375.0,539.0,4.64
SKU-00723,Firm Coach,Home & Garden,7066.430000000001,89.0,4.64
SKU-01986,Happy Focus,Automotive,671214.8600000002,556.0,4.64
SKU-04008,Assume Black,Apparel,73660.85,96.0,4.64
SKU-07140,Drive Successful,Apparel,601410.53,304.0,4.64
SKU-05922,Seat Gun,Electronics,90590.27999999998,443.0,4.64
SKU-01995,Else Born,Sports,1117534.2300000004,568.0,4.64
SKU-02268,Parent Especially,Health & Beauty,127864.59999999998,295.0,4.64
SKU-07586,Pick Ability,Apparel,606355.1999999998,564.0,4.63
SKU-01170,Unit Price,Food & Beverage,194422.41000000003,115.0,4.63
SKU-04654,Happy Form,Sports,355072.1999999998,514.0,4.63
SKU-03279,Future Necessary,Health & Beauty,226509.91999999998,132.0,4.63
SKU-06950,Do Mouth,Health & Beauty,427823.24,300.0,4.63
SKU-02366,Note Contain,Toys,495858.0000000002,523.0,4.63
SKU-03189,Firm Letter,Apparel,76029.23,100.0,4.63
SKU-06384,Value Kid,Toys,602908.3,376.0,4.63
SKU-06245,Forward Structure,Health & Beauty,35312.64,166.0,4.63
SKU-07130,Age Responsibility,Automotive,496597.74,515.0,4.62
SKU-06865,Impact Major,Toys,1284669.2599999998,576.0,4.62
SKU-03258,Trip Maintain,Automotive,531815.25,585.0,4.62
SKU-06628,Office Walk,Automotive,34230.740000000005,249.0,4.62
SKU-07065,Difference May,Automotive,673180.9300000002,604.0,4.62
SKU-01664,Other Ok,Food & Beverage,543358.4399999998,267.0,4.62
SKU-08516,Into Artist,Automotive,143622.00000000003,195.0,4.62
SKU-08194,Allow Enough,Apparel,215538.06000000003,324.0,4.62
SKU-04154,Some Three,Sports,820873.1999999997,599.0,4.62
SKU-07498,Concern Sense,Toys,653931.1999999998,516.0,4.62
SKU-00320,Group Court,Automotive,189706.45000000004,544.0,4.62
SKU-08575,Just Simply,Food & Beverage,336197.53999999986,329.0,4.61
SKU-08896,He Near,Food & Beverage,215571.35,272.0,4.61
SKU-05016,Matter Our,Electronics,9456.180000000004,395.0,4.61
SKU-01254,Benefit Other,Apparel,241385.76,135.0,4.61
SKU-01263,If Kind,Toys,454647.5800000001,351.0,4.61
SKU-00100,Top Without,Sports,1070556.4800000004,496.0,4.6
SKU-04451,Discuss Walk,Health & Beauty,97859.25,305.0,4.6
SKU-04942,Energy Up,Toys,547426.8599999999,582.0,4.6
SKU-09799,Perhaps Each,Sports,494016.44000000006,307.0,4.6
SKU-00262,Week Bad,Automotive,724798.7999999997,516.0,4.6
SKU-06549,Discuss Break,Electronics,836427.3299999994,393.0,4.6
SKU-08640,Nothing Option,Apparel,1126393.9200000002,606.0,4.6
SKU-07713,Anyone Treat,Food & Beverage,45367.920000000006,209.0,4.6
SKU-05772,His Way,Food & Beverage,182006.15999999995,171.0,4.6
SKU-05057,Despite Social,Toys,85645.55999999997,260.0,4.6
SKU-08641,Case Stage,Toys,1127828.52,527.0,4.6
SKU-07344,Try Fill,Home & Garden,19279.3,605.0,4.59
SKU-07704,Accept None,Toys,11813.760000000004,511.0,4.59
SKU-08969,Pick Activity,Apparel,63889.599999999984,318.0,4.59
SKU-02479,Down And,Automotive,64930.6,58.0,4.59
SKU-08562,Spring Fear,Home & Garden,63225.23,348.0,4.59
SKU-04855,About Create,Apparel,375481.11999999994,574.0,4.59
SKU-04707,Into Threat,Home & Garden,1167697.7999999996,582.0,4.59
SKU-06588,Consider Herself,Health & Beauty,1179738.9000000004,566.0,4.58
SKU-05251,Training Plan,Home & Garden,1298707.7600000002,575.0,4.58
SKU-02849,Live Forward,Sports,255499.66,376.0,4.58
SKU-06205,Wish Also,Toys,399171.0,195.0,4.58
SKU-07872,Hour Answer,Toys,747256.25,590.0,4.58
SKU-01400,Statement Work,Sports,220588.02,116.0,4.58
SKU-03244,Once High,Automotive,906868.0699999994,595.0,4.57
SKU-02911,To Course,Health & Beauty,123338.87999999999,126.0,4.57
SKU-06980,Treat During,Apparel,182653.94999999995,309.0,4.57
SKU-05878,His Discuss,Health & Beauty,765447.1200000002,426.0,4.57
SKU-02847,Late Drop,Apparel,445066.43999999994,487.0,4.57
SKU-02263,With Bed,Apparel,951284.2799999998,490.0,4.57
SKU-07812,A Man,Apparel,722225.7,482.0,4.57
SKU-00225,Night Collection,Apparel,245551.67000000004,232.0,4.56
SKU-05162,Up Gas,Toys,684079.1999999998,607.0,4.56
SKU-05100,Owner Finally,Food & Beverage,291522.55999999994,393.0,4.56
SKU-07573,Ahead Increase,Sports,547132.9500000001,473.0,4.56
SKU-09443,Magazine Pull,Electronics,213074.13000000003,540.0,4.56
SKU-06567,Institution Fund,Sports,247308.47999999995,151.0,4.56
SKU-06553,Trial Final,Health & Beauty,208568.43000000005,149.0,4.56
SKU-00704,When A,Health & Beauty,465686.76,311.0,4.55
SKU-05513,Great Road,Home & Garden,689161.76,352.0,4.55
SKU-05130,Worker Situation,Health & Beauty,316683.36000000004,465.0,4.55
SKU-07824,Save Organization,Apparel,114875.20000000001,590.0,4.55
SKU-09233,Focus Act,Home & Garden,763003.5000000003,539.0,4.55
SKU-00804,Democrat Them,Electronics,65427.640000000014,173.0,4.55
SKU-09775,Enjoy West,Toys,355366.4400000002,566.0,4.55
SKU-00561,Management Dark,Home & Garden,218147.59999999998,507.0,4.55
SKU-00389,Act End,Electronics,372689.44999999995,509.0,4.55
SKU-08163,Everything Believe,Health & Beauty,732847.8500000001,339.0,4.55
SKU-03301,Prove Mention,Automotive,1061482.1099999999,587.0,4.55
SKU-07618,Do Cup,Toys,82146.28,211.0,4.55
SKU-09516,Him Officer,Apparel,770845.76,354.0,4.54
SKU-01459,Follow Side,Automotive,259219.12000000002,320.0,4.54
SKU-04200,Beautiful Compare,Toys,989755.0799999998,510.0,4.53
SKU-02205,Structure Rule,Electronics,309680.27999999997,137.0,4.53
SKU-08913,Law Question,Apparel,637968.6400000001,607.0,4.53
SKU-04276,Single Alone,Food & Beverage,638798.84,593.0,4.53
SKU-04947,Have Benefit,Food & Beverage,272340.57,194.0,4.53
SKU-07696,Difficult Care,Electronics,317365.44000000006,513.0,4.53
SKU-05714,Return Officer,Electronics,694780.2400000003,592.0,4.53
SKU-03449,Manage Receive,Health & Beauty,43895.600000000006,377.0,4.53
SKU-09353,Again Where,Toys,1102598.56,513.0,4.53
SKU-09807,Still General,Electronics,521649.10000000015,449.0,4.52
SKU-04160,By Anything,Electronics,863757.9299999999,485.0,4.52
SKU-09241,Defense Security,Food & Beverage,750173.45,519.0,4.51
SKU-04348,Which Affect,Home & Garden,41560.33999999999,613.0,4.51
SKU-03461,Thousand Involve,Home & Garden,539070.8199999998,452.0,4.51
SKU-01961,Parent Citizen,Apparel,179425.79999999996,397.0,4.5
SKU-09365,Business At,Toys,351212.39999999997,440.0,4.5
SKU-06058,Here Instead,Toys,251824.71999999994,353.0,4.5
SKU-08475,Become Much,Electronics,364360.56,512.0,4.5
SKU-00370,Ball Outside,Toys,595923.2600000001,576.0,4.5
SKU-08083,Again Heavy,Food & Beverage,669266.9199999999,372.0,4.5
SKU-04407,Government Executive,Electronics,816130.9,491.0,4.5
SKU-00712,Myself Hotel,Apparel,639038.7900000003,407.0,4.5
SKU-04430,Green Other,Electronics,130463.65000000002,368.0,4.5
SKU-08955,Home Full,Automotive,433299.98,203.0,4.5
SKU-07313,Interest Walk,Toys,195611.01000000007,595.0,4.49
SKU-05614,Base Tv,Health & Beauty,796664.8799999999,489.0,4.49
SKU-07464,Ready Continue,Sports,192776.3399999999,297.0,4.49
SKU-08177,Power Major,Home & Garden,369250.8000000002,419.0,4.49
SKU-02333,Fill Century,Automotive,455356.78000000014,610.0,4.49
SKU-01932,Gun Leave,Home & Garden,11021.32,324.0,4.49
SKU-06551,Concern Practice,Electronics,368363.51999999996,257.0,4.48
SKU-04376,Lose Require,Electronics,169474.99,107.0,4.48
SKU-00276,Line Single,Home & Garden,422936.2900000001,343.0,4.48
SKU-08494,Someone Lawyer,Sports,534718.0299999999,395.0,4.48
SKU-03977,Way Court,Electronics,423250.52000000014,468.0,4.48
SKU-06589,Course Never,Home & Garden,293048.9099999999,362.0,4.47
SKU-01270,Machine Movement,Apparel,201386.84999999992,104.0,4.47
SKU-01674,His Certainly,Electronics,80332.32,178.0,4.47
SKU-02577,However Miss,Electronics,694939.8499999997,518.0,4.47
SKU-03477,Ten News,Toys,882438.0500000005,563.0,4.47
SKU-00937,Event Natural,Automotive,92592.87999999999,592.0,4.47
SKU-04662,Wall Security,Toys,890906.7600000001,600.0,4.47
SKU-06650,State Lay,Health & Beauty,280235.4800000002,467.0,4.46
SKU-03291,Mrs Read,Toys,786414.7500000001,358.0,4.46
SKU-09974,Court East,Automotive,552939.47,601.0,4.46
SKU-03531,Response Method,Home & Garden,740321.5999999999,604.0,4.46
SKU-06196,Amount Daughter,Apparel,974575.2599999995,611.0,4.46
SKU-01048,Everything Family,Electronics,605624.08,594.0,4.46
SKU-06785,Whole Many,Food & Beverage,446630.1,505.0,4.46
SKU-04746,Consider Act,Food & Beverage,171804.78000000003,405.0,4.46
SKU-09987,Spend Military,Sports,244311.27000000005,251.0,4.46
SKU-07399,Father Detail,Home & Garden,441429.35999999987,594.0,4.46
SKU-05615,Large Themselves,Sports,73156.47999999998,271.0,4.46
SKU-03001,Require Happen,Health & Beauty,146521.16999999998,257.0,4.45
SKU-05302,Employee Lot,Health & Beauty,718042.7100000002,403.0,4.45
SKU-00257,Government Agree,Toys,482343.1199999997,394.0,4.45
SKU-08468,Hour Budget,Sports,1098692.1,504.0,4.45
SKU-07993,Material Training,Food & Beverage,49055.22,573.0,4.45
SKU-00899,Mouth Draw,Toys,260194.50000000006,452.0,4.45
SKU-02006,Moment Article,Food & Beverage,193152.0,339.0,4.45
SKU-08540,Market World,Toys,950483.4100000001,615.0,4.44
SKU-09026,Safe Decision,Food & Beverage,138258.12000000005,451.0,4.44
SKU-09912,Couple At,Toys,1072761.0800000003,540.0,4.44
SKU-02966,Ago Appear,Toys,247019.6,282.0,4.44
SKU-03692,Actually Know,Home & Garden,26711.999999999996,270.0,4.44
SKU-05183,Couple International,Health & Beauty,443628.99000000005,232.0,4.44
SKU-05067,Base Travel,Toys,725265.35,572.0,4.44
SKU-03905,West Card,Food & Beverage,39767.049999999996,156.0,4.43
SKU-06807,Need People,Food & Beverage,168387.7200000001,189.0,4.43
SKU-08590,Leader Analysis,Home & Garden,797211.3800000001,454.0,4.43
SKU-09371,Society Sound,Health & Beauty,604995.3599999999,396.0,4.43
SKU-06249,Company Move,Food & Beverage,15289.970000000005,383.0,4.43
SKU-01040,Mention Never,Food & Beverage,497563.5700000002,359.0,4.43
SKU-05932,Down Family,Electronics,290035.19999999995,494.0,4.42
SKU-01917,Girl Especially,Home & Garden,656877.5700000001,435.0,4.42
SKU-04744,Might Share,Sports,580132.9500000002,567.0,4.42
SKU-07843,Opportunity Toward,Home & Garden,200944.38999999993,375.0,4.42
SKU-02664,May Military,Food & Beverage,494568.0,326.0,4.42
SKU-04018,Oil Quality,Electronics,731866.3199999995,416.0,4.41
SKU-05815,Create Table,Toys,217996.19999999992,111.0,4.41
SKU-05946,Anything Real,Health & Beauty,549444.0,287.0,4.41
SKU-00607,Sing East,Toys,888426.0,628.0,4.41
SKU-02627,Turn Security,Apparel,695944.2699999997,446.0,4.41
SKU-08223,Character Yet,Health & Beauty,94858.87999999996,374.0,4.41
SKU-02013,Baby Discover,Automotive,243448.79999999993,390.0,4.41
SKU-00683,Blue Hair,Toys,337856.4,503.0,4.4
SKU-05650,Suggest Real,Health & Beauty,703866.2399999999,473.0,4.4
SKU-02277,Kid Road,Health & Beauty,799087.6400000004,459.0,4.4
SKU-00398,Mission Herself,Automotive,770246.14,428.0,4.4
SKU-07791,Major Study,Food & Beverage,170307.52000000005,313.0,4.4
SKU-03182,To Debate,Food & Beverage,636075.0,375.0,4.4
SKU-01282,Relate Front,Toys,1053905.5400000005,638.0,4.4
SKU-02526,Its Dinner,Health & Beauty,792168.1000000001,424.0,4.4
SKU-00176,Though Leg,Automotive,261273.56999999998,513.0,4.39
SKU-07395,Language Establish,Toys,1073065.25,595.0,4.39
SKU-00306,Defense Maintain,Sports,219950.11999999997,154.0,4.39
SKU-07467,Any Think,Apparel,141601.60000000003,255.0,4.39
SKU-01047,Have Star,Food & Beverage,7421.820000000001,28.0,4.39
SKU-03594,Argue West,Electronics,976299.5199999998,480.0,4.39
SKU-03801,Help Color,Home & Garden,152657.30000000002,546.0,4.39
SKU-05640,Wife Piece,Home & Garden,95245.68000000002,417.0,4.39
SKU-02378,Indicate Senior,Health & Beauty,173657.21999999997,324.0,4.38
SKU-02429,Class Its,Sports,844643.4599999996,598.0,4.38
SKU-05870,Capital All,Health & Beauty,1102199.3099999991,533.0,4.38
SKU-09321,Budget Why,Electronics,399501.6000000001,521.0,4.38
SKU-05826,Impact Year,Home & Garden,710188.6,330.0,4.38
SKU-01882,Season Paper,Apparel,428654.25,633.0,4.38
SKU-04949,Listen Front,Sports,320556.92999999993,194.0,4.38
SKU-01266,Cause Best,Food & Beverage,505372.7699999999,235.0,4.38
SKU-02200,Real Teacher,Sports,60190.07999999996,622.0,4.38
SKU-00431,Base Usually,Electronics,51346.51999999999,27.0,4.37
SKU-06931,Must Pull,Home & Garden,420801.7799999999,444.0,4.37
SKU-06260,Somebody Cold,Apparel,56106.04999999999,622.0,4.37
SKU-08861,Move Simply,Apparel,113394.04000000004,396.0,4.37
SKU-09128,Might A,Toys,76191.44000000002,363.0,4.37
SKU-08092,Rock Our,Apparel,696718.8800000001,377.0,4.37
SKU-08924,Control Late,Home & Garden,12872.900000000001,25.0,4.36
