sku_id,product_name,category,supplier_id,lead_time_days,reorder_point,unit_cost
SKU-02151,Church Focus,Electronics,SUP-112,10,88,64.31
SKU-02152,Meeting Grow,Toys,SUP-126,3,62,247.49
SKU-02153,Two Chair,Electronics,SUP-155,12,437,136.8
SKU-02154,Green Example,Electronics,SUP-136,20,145,246.8
SKU-02155,Election Window,Health & Beauty,SUP-151,5,158,474.94
SKU-02156,Wide Guess,Home & Garden,SUP-106,13,153,146.29
SKU-02157,Again Drug,Home & Garden,SUP-125,20,403,496.73
SKU-02158,Return Example,Food & Beverage,SUP-113,5,280,116.59
SKU-02159,Claim Expect,Apparel,SUP-064,10,92,106.03
SKU-02160,Himself As,Sports,SUP-123,29,258,273.53
SKU-02161,Trouble Too,Sports,SUP-114,29,137,421.42
SKU-02162,Can Most,Sports,SUP-020,16,142,375.38
SKU-02163,Information Court,Food & Beverage,SUP-016,8,223,362.46
SKU-02164,Unit Ask,Home & Garden,SUP-145,17,175,143.11
SKU-02165,Time Able,Automotive,SUP-019,16,158,13.7
SKU-02166,Nor Record,Toys,SUP-120,9,96,82.97
SKU-02167,Assume Room,Health & Beauty,SUP-136,12,263,176.36
SKU-02168,People Law,Toys,SUP-166,17,141,485.91
SKU-02169,Thus Reason,Automotive,SUP-038,12,230,460.09
SKU-02170,Hot This,Health & Beauty,SUP-181,24,458,102.32
SKU-02171,Pretty Attention,Food & Beverage,SUP-093,19,90,363.5
SKU-02172,Least Protect,Automotive,SUP-105,29,308,290.56
SKU-02173,Government Specific,Sports,SUP-100,21,170,27.3
SKU-02174,Still Event,Apparel,SUP-090,19,126,187.42
SKU-02175,Hair Tend,Electronics,SUP-159,14,144,244.32
SKU-02176,Better Another,Toys,SUP-044,17,318,334.62
SKU-02177,Each Simply,Home & Garden,SUP-188,28,410,149.22
SKU-02178,Various Account,Home & Garden,SUP-076,14,67,467.07
SKU-02179,Between Toward,Food & Beverage,SUP-145,27,342,227.31
SKU-02180,Executive Section,Health & Beauty,SUP-079,11,220,126.14
SKU-02181,Catch When,Home & Garden,SUP-073,7,211,159.92
SKU-02182,Light Ready,Sports,SUP-167,6,360,376.56
SKU-02183,Hair At,Toys,SUP-170,14,101,321.04
SKU-02184,Management Lay,Automotive,SUP-176,18,85,371.73
SKU-02185,Program Care,Sports,SUP-140,11,487,147.94
SKU-02186,Decade Reflect,Food & Beverage,SUP-096,27,236,165.11
SKU-02187,Air Leader,Sports,SUP-089,5,419,199.87
SKU-02188,Movement This,Automotive,SUP-103,23,297,96.33
SKU-02189,Firm Week,Apparel,SUP-146,5,101,346.29
SKU-02190,Sometimes Represent,Food & Beverage,SUP-006,28,68,166.35
SKU-02191,Daughter Approach,Apparel,SUP-122,20,445,164.8
SKU-02192,Trial Some,Electronics,SUP-171,19,141,136.51
SKU-02193,Central They,Apparel,SUP-116,12,188,227.78
SKU-02194,Community Method,Electronics,SUP-163,4,353,386.56
SKU-02195,Entire Eight,Electronics,SUP-182,26,406,418.22
SKU-02196,Son Leg,Apparel,SUP-062,13,269,402.74
SKU-02197,Challenge Red,Food & Beverage,SUP-197,26,148,311.54
SKU-02198,Memory American,Health & Beauty,SUP-144,5,285,142.01
SKU-02199,Season Health,Automotive,SUP-136,25,256,368.09
SKU-02200,Real Teacher,Sports,SUP-089,25,193,22.08
SKU-02201,Certain Deep,Sports,SUP-096,4,248,399.58
SKU-02202,Citizen Box,Automotive,SUP-126,11,352,390.66
SKU-02203,Cup Begin,Toys,SUP-090,21,372,335.83
SKU-02204,Reality Meet,Toys,SUP-086,4,336,51.22
SKU-02205,Structure Rule,Electronics,SUP-159,21,381,498.68
SKU-02206,Break Sort,Electronics,SUP-138,4,313,378.81
SKU-02207,Reveal Push,Food & Beverage,SUP-184,17,266,368.07
SKU-02208,Involve Commercial,Home & Garden,SUP-121,26,238,34.34
SKU-02209,Part Step,Apparel,SUP-076,23,93,200.86
SKU-02210,She Professor,Electronics,SUP-092,5,483,45.37
SKU-02211,Teacher Enough,Sports,SUP-070,7,340,182.12
SKU-02212,Card Believe,Food & Beverage,SUP-148,13,238,286.32
SKU-02213,Within Writer,Apparel,SUP-133,29,488,439.74
SKU-02214,Table Charge,Food & Beverage,SUP-023,26,243,143.26
SKU-02215,Book Control,Apparel,SUP-137,9,319,312.65
SKU-02216,Sister Degree,Apparel,SUP-058,8,415,84.41
SKU-02217,Age Decide,Automotive,SUP-187,16,309,178.6
SKU-02218,Yes Buy,Electronics,SUP-182,3,450,473.75
SKU-02219,Republican Throw,Health & Beauty,SUP-046,28,288,374.45
SKU-02220,Record Store,Food & Beverage,SUP-022,19,161,274.04
SKU-02221,Air Cut,Health & Beauty,SUP-192,19,118,127.72
SKU-02222,Others Thousand,Food & Beverage,SUP-008,16,457,191.4
SKU-02223,Stuff Read,Automotive,SUP-123,12,98,80.45
SKU-02224,Total Teach,Sports,SUP-020,10,360,178.35
SKU-02225,Full Leave,Health & Beauty,SUP-179,10,200,77.44
SKU-02226,Responsibility Positive,Sports,SUP-078,16,288,398.17
SKU-02227,Nice Second,Toys,SUP-039,9,386,42.68
SKU-02228,Color Field,Electronics,SUP-037,8,445,96.73
SKU-02229,Suggest Same,Electronics,SUP-178,6,444,346.36
SKU-02230,Interview Recently,Home & Garden,SUP-162,3,164,451.5
SKU-02231,Admit Interview,Automotive,SUP-075,17,124,482.38
SKU-02232,Over Feel,Sports,SUP-118,27,147,418.42
SKU-02233,Human Save,Apparel,SUP-104,17,432,107.71
SKU-02234,Only Bit,Food & Beverage,SUP-161,3,160,144.64
SKU-02235,Instead President,Electronics,SUP-031,22,406,435.7
SKU-02236,Each We,Health & Beauty,SUP-123,5,419,444.94
SKU-02237,Beautiful Bad,Food & Beverage,SUP-054,25,334,321.22
SKU-02238,Once Skill,Food & Beverage,SUP-172,7,305,158.54
SKU-02239,Account Success,Home & Garden,SUP-034,7,367,113.97
SKU-02240,Everything Speech,Sports,SUP-199,6,358,426.51
SKU-02241,Now Discuss,Electronics,SUP-122,19,166,104.61
SKU-02242,Magazine Voice,Food & Beverage,SUP-113,23,225,331.75
SKU-02243,Green Onto,Electronics,SUP-062,22,277,484.06
SKU-02244,Lead Body,Apparel,SUP-023,16,396,353.38
SKU-02245,Fight Music,Home & Garden,SUP-046,28,155,130.69
SKU-02246,Realize Vote,Apparel,SUP-056,10,391,143.05
SKU-02247,Yard Book,Electronics,SUP-135,4,433,48.72
SKU-02248,Last Relationship,Toys,SUP-118,10,499,343.9
SKU-02249,Result Growth,Health & Beauty,SUP-189,3,288,260.42
SKU-02250,Recently Total,Electronics,SUP-131,6,149,105.22
SKU-02251,Possible Push,Sports,SUP-166,21,225,115.76
SKU-02252,Heavy You,Food & Beverage,SUP-162,7,399,6.99
SKU-02253,Long Degree,Food & Beverage,SUP-113,7,492,489.26
SKU-02254,Wide Boy,Apparel,SUP-044,23,490,414.44
SKU-02255,Around Trade,Health & Beauty,SUP-128,22,298,198.6
SKU-02256,Enter Save,Home & Garden,SUP-108,26,125,473.18
SKU-02257,According However,Toys,SUP-158,21,52,339.37
SKU-02258,Customer Reveal,Automotive,SUP-017,14,130,376.35
SKU-02259,Technology Majority,Health & Beauty,SUP-059,22,410,340.78
SKU-02260,Throughout Her,Food & Beverage,SUP-138,3,337,379.03
SKU-02261,Guess At,Sports,SUP-099,9,57,87.54
SKU-02262,Property Fine,Health & Beauty,SUP-084,19,136,282.29
SKU-02263,With Bed,Apparel,SUP-146,4,335,425.06
SKU-02264,Add Could,Apparel,SUP-045,13,448,12.22
SKU-02265,Leave Bank,Automotive,SUP-108,9,123,63.91
SKU-02266,Network Can,Sports,SUP-187,19,488,124.71
SKU-02267,Form Away,Home & Garden,SUP-062,29,172,149.13
SKU-02268,Parent Especially,Health & Beauty,SUP-059,5,426,93.4
SKU-02269,Room Girl,Sports,SUP-177,24,343,313.1
SKU-02270,Son Left,Home & Garden,SUP-191,8,192,148.77
SKU-02271,Add Special,Sports,SUP-160,24,207,81.15
SKU-02272,Watch Seem,Sports,SUP-138,13,479,453.15
SKU-02273,Among Cover,Electronics,SUP-011,20,497,348.28
SKU-02274,Herself Energy,Apparel,SUP-102,20,459,124.91
SKU-02275,Into Anything,Health & Beauty,SUP-070,24,420,182.07
SKU-02276,Compare Candidate,Sports,SUP-123,12,158,371.04
SKU-02277,Kid Road,Health & Beauty,SUP-190,7,383,395.98
SKU-02278,Center Its,Automotive,SUP-175,25,244,90.28
SKU-02279,Ever Guy,Sports,SUP-034,25,85,468.45
SKU-02280,Mrs Art,Food & Beverage,SUP-101,23,139,393.17
SKU-02281,Reason However,Apparel,SUP-145,26,464,428.77
SKU-02282,Court Machine,Food & Beverage,SUP-104,28,345,74.07
SKU-02283,Tend Could,Health & Beauty,SUP-182,24,379,73.83
SKU-02284,Catch Choice,Health & Beauty,SUP-040,17,250,154.42
SKU-02285,Condition Should,Apparel,SUP-019,23,95,34.66
SKU-02286,Simple Behavior,Health & Beauty,SUP-067,22,156,47.81
SKU-02287,Baby Near,Food & Beverage,SUP-082,25,219,73.75
SKU-02288,After May,Sports,SUP-181,6,195,356.93
SKU-02289,Also More,Sports,SUP-064,23,405,17.54
SKU-02290,Building Threat,Electronics,SUP-083,23,469,43.91
SKU-02291,Assume Magazine,Automotive,SUP-047,3,227,472.23
SKU-02292,Check Seat,Health & Beauty,SUP-006,17,110,44.12
SKU-02293,Those Lead,Food & Beverage,SUP-016,19,473,269.89
SKU-02294,Plant Seven,Health & Beauty,SUP-146,21,52,322.18
SKU-02295,Arrive Knowledge,Health & Beauty,SUP-180,16,131,479.4
SKU-02296,Stand Community,Home & Garden,SUP-176,29,312,450.15
SKU-02297,Audience Between,Electronics,SUP-171,21,336,221.74
SKU-02298,Pattern Attack,Food & Beverage,SUP-039,20,370,471.23
SKU-02299,Activity Police,Food & Beverage,SUP-177,4,144,217.55
SKU-02300,Somebody Bill,Health & Beauty,SUP-113,8,113,335.78
SKU-02301,Interesting Ten,Electronics,SUP-140,15,295,131.66
SKU-02302,Reach Smile,Sports,SUP-138,19,126,319.23
SKU-02303,Democrat Today,Food & Beverage,SUP-071,8,308,270.25
SKU-02304,Item Design,Sports,SUP-110,23,142,304.4
SKU-02305,Sometimes Affect,Electronics,SUP-055,24,340,342.12
SKU-02306,Partner After,Sports,SUP-129,7,320,88.79
SKU-02307,Cell End,Apparel,SUP-049,9,70,152.38
SKU-02308,Necessary Training,Home & Garden,SUP-164,3,111,368.78
SKU-02309,Matter Exactly,Toys,SUP-021,15,388,84.0
SKU-02310,Sure Little,Food & Beverage,SUP-037,21,461,173.76
SKU-02311,Program Huge,Automotive,SUP-116,24,309,334.07
SKU-02312,Eat Let,Home & Garden,SUP-024,3,286,468.98
SKU-02313,Past Nor,Toys,SUP-055,15,190,39.96
SKU-02314,Really Leg,Sports,SUP-025,13,484,259.49
SKU-02315,Three Hospital,Food & Beverage,SUP-135,29,481,43.25
SKU-02316,Relationship Play,Sports,SUP-127,9,216,191.12
SKU-02317,Drug Teach,Apparel,SUP-093,22,116,89.75
SKU-02318,Family Crime,Electronics,SUP-094,5,399,325.6
SKU-02319,Argue Staff,Food & Beverage,SUP-071,28,107,379.52
SKU-02320,Everyone Suffer,Toys,SUP-199,27,261,125.55
SKU-02321,Wall Money,Toys,SUP-122,3,179,357.16
SKU-02322,Choose Right,Apparel,SUP-024,10,74,224.79
SKU-02323,Heavy Affect,Apparel,SUP-011,19,60,143.58
SKU-02324,Reveal Always,Health & Beauty,SUP-073,15,306,262.89
SKU-02325,Recent Point,Food & Beverage,SUP-012,16,353,191.38
SKU-02326,Range Character,Sports,SUP-035,7,418,116.92
SKU-02327,Rule Exactly,Automotive,SUP-191,28,481,379.03
SKU-02328,Listen Rule,Toys,SUP-196,26,443,399.27
SKU-02329,Dog Behavior,Toys,SUP-185,24,130,400.66
SKU-02330,Tonight Product,Apparel,SUP-141,25,335,192.62
SKU-02331,Eat Movement,Home & Garden,SUP-023,29,468,86.84
SKU-02332,Control Alone,Apparel,SUP-083,26,419,420.6
SKU-02333,Fill Century,Automotive,SUP-167,8,68,166.31
SKU-02334,Learn Throw,Sports,SUP-088,29,159,374.66
SKU-02335,Program She,Sports,SUP-080,24,486,409.18
SKU-02336,Foreign Low,Home & Garden,SUP-097,29,83,384.66
SKU-02337,For Toward,Toys,SUP-140,8,337,196.43
SKU-02338,Society Also,Apparel,SUP-034,23,381,469.16
SKU-02339,Dark We,Health & Beauty,SUP-199,10,304,330.93
SKU-02340,Thought Watch,Sports,SUP-075,15,175,288.93
SKU-02341,Why Walk,Automotive,SUP-159,20,258,349.71
SKU-02342,Full Opportunity,Food & Beverage,SUP-128,25,183,24.75
SKU-02343,Manage Goal,Electronics,SUP-190,6,446,196.78
SKU-02344,When Sure,Electronics,SUP-141,19,135,440.91
SKU-02345,Practice Professor,Electronics,SUP-031,7,124,82.64
SKU-02346,Group Blood,Health & Beauty,SUP-130,5,497,208.66
SKU-02347,Feeling Husband,Toys,SUP-103,6,184,204.11
SKU-02348,Decision Fund,Apparel,SUP-015,25,350,179.63
SKU-02349,Assume Common,Home & Garden,SUP-057,7,222,282.27
SKU-02350,Government Put,Health & Beauty,SUP-075,16,262,498.11
SKU-02351,Space Throw,Health & Beauty,SUP-034,17,370,129.78
SKU-02352,West Reduce,Sports,SUP-103,22,399,353.22
SKU-02353,Everybody Serve,Food & Beverage,SUP-196,19,68,379.6
SKU-02354,Able Meet,Health & Beauty,SUP-075,8,168,293.29
SKU-02355,Husband Lot,Automotive,SUP-029,29,352,50.99
SKU-02356,Hand Since,Food & Beverage,SUP-194,12,351,287.26
SKU-02357,Pass Congress,Automotive,SUP-016,24,334,476.85
SKU-02358,On Society,Toys,SUP-167,25,276,172.67
SKU-02359,Particular Parent,Apparel,SUP-077,18,261,320.74
SKU-02360,Hundred Too,Electronics,SUP-037,19,405,479.8
SKU-02361,Government Man,Health & Beauty,SUP-081,16,238,399.5
SKU-02362,Degree Discuss,Apparel,SUP-149,22,370,344.93
SKU-02363,Great Leg,Toys,SUP-172,14,200,485.65
SKU-02364,Language Until,Home & Garden,SUP-124,11,272,87.37
SKU-02365,Long Trip,Home & Garden,SUP-019,17,177,386.94
SKU-02366,Note Contain,Toys,SUP-199,14,297,204.9
SKU-02367,Feeling Something,Automotive,SUP-102,16,100,181.81
SKU-02368,Leave Politics,Sports,SUP-136,28,240,261.53
SKU-02369,Attack Answer,Sports,SUP-077,24,286,19.29
SKU-02370,Lead Husband,Automotive,SUP-194,20,71,157.98
SKU-02371,Amount Attack,Home & Garden,SUP-041,22,159,85.19
SKU-02372,Gas Low,Home & Garden,SUP-198,8,376,71.5
SKU-02373,Last Next,Health & Beauty,SUP-061,6,82,170.33
SKU-02374,Type Ball,Home & Garden,SUP-026,28,176,401.63
SKU-02375,End After,Apparel,SUP-071,25,414,102.55
SKU-02376,Manage Reality,Home & Garden,SUP-103,14,405,266.88
SKU-02377,Analysis Traditional,Food & Beverage,SUP-070,15,93,374.96
SKU-02378,Indicate Senior,Health & Beauty,SUP-107,21,56,122.38
SKU-02379,Their Tell,Electronics,SUP-157,24,177,462.29
SKU-02380,Training Prepare,Home & Garden,SUP-107,15,140,433.58
SKU-02381,Challenge Measure,Automotive,SUP-103,14,179,127.46
SKU-02382,Director Fire,Electronics,SUP-194,22,66,494.84
SKU-02383,Thought Beautiful,Apparel,SUP-019,5,370,335.41
SKU-02384,Necessary Why,Automotive,SUP-068,5,235,144.83
SKU-02385,Mean Stage,Electronics,SUP-186,16,159,341.32
SKU-02386,Manager Notice,Automotive,SUP-070,20,335,333.96
SKU-02387,Possible Try,Apparel,SUP-113,29,397,304.08
SKU-02388,Question Garden,Health & Beauty,SUP-057,21,459,356.57
SKU-02389,Law Call,Food & Beverage,SUP-165,12,212,135.99
SKU-02390,Behavior Foreign,Apparel,SUP-061,19,496,489.55
SKU-02391,Head Side,Apparel,SUP-092,17,124,429.3
SKU-02392,Cut Soldier,Automotive,SUP-030,21,248,373.51
SKU-02393,Modern Certainly,Health & Beauty,SUP-199,11,461,15.59
SKU-02394,As Truth,Toys,SUP-153,6,458,296.22
SKU-02395,House Cover,Sports,SUP-127,17,494,353.98
SKU-02396,Wall Film,Home & Garden,SUP-193,21,410,427.41
SKU-02397,Yeah Week,Home & Garden,SUP-115,18,336,473.21
SKU-02398,Just Theory,Food & Beverage,SUP-006,10,231,458.14
SKU-02399,Camera Box,Food & Beverage,SUP-018,19,146,204.51
SKU-02400,Figure Organization,Home & Garden,SUP-010,23,100,448.51
SKU-02401,Success Beyond,Sports,SUP-092,3,363,2.87
SKU-02402,Perform Over,Home & Garden,SUP-139,9,83,177.36
SKU-02403,Couple Political,Toys,SUP-193,23,492,59.16
SKU-02404,Among Behind,Sports,SUP-077,20,70,441.83
SKU-02405,Policy Military,Food & Beverage,SUP-101,14,233,464.17
SKU-02406,Because Mean,Electronics,SUP-084,18,342,129.86
SKU-02407,Right Under,Automotive,SUP-193,3,113,185.24
SKU-02408,Camera Poor,Toys,SUP-052,29,452,491.98
SKU-02409,Her Fight,Toys,SUP-195,17,173,284.12
SKU-02410,Well May,Health & Beauty,SUP-031,9,150,249.79
SKU-02411,Imagine Consumer,Food & Beverage,SUP-145,19,168,251.47
SKU-02412,Stock After,Food & Beverage,SUP-183,5,390,348.85
SKU-02413,More Often,Apparel,SUP-110,13,127,477.39
SKU-02414,Certainly Risk,Toys,SUP-093,8,230,184.89
SKU-02415,Choice Argue,Apparel,SUP-164,8,248,88.4
SKU-02416,Career Fund,Apparel,SUP-154,17,496,94.54
SKU-02417,Before Interview,Automotive,SUP-053,9,409,12.63
SKU-02418,Kitchen However,Apparel,SUP-145,13,239,278.82
SKU-02419,Field Firm,Sports,SUP-086,29,377,464.74
SKU-02420,List Experience,Home & Garden,SUP-153,19,152,357.26
SKU-02421,Very Reflect,Electronics,SUP-002,25,382,496.5
SKU-02422,Though Tend,Food & Beverage,SUP-086,20,415,454.99
SKU-02423,Kind Laugh,Sports,SUP-133,24,324,247.2
SKU-02424,Ability Represent,Electronics,SUP-004,26,179,244.56
SKU-02425,Trial Land,Toys,SUP-164,23,290,315.11
SKU-02426,Information Society,Toys,SUP-006,28,183,57.69
SKU-02427,Including Perform,Toys,SUP-149,21,206,304.82
SKU-02428,Into Since,Sports,SUP-118,29,474,233.38
SKU-02429,Class Its,Sports,SUP-089,10,484,322.26
SKU-02430,Star Already,Food & Beverage,SUP-154,26,438,283.69
SKU-02431,Race Family,Home & Garden,SUP-183,22,474,156.92
SKU-02432,Amount Continue,Health & Beauty,SUP-167,10,367,304.86
SKU-02433,Various Way,Apparel,SUP-161,23,207,184.59
SKU-02434,Into Soon,Toys,SUP-014,13,408,99.32
SKU-02435,Agreement Sure,Automotive,SUP-056,23,239,338.35
SKU-02436,Strong Clearly,Home & Garden,SUP-081,5,149,154.91
SKU-02437,Form More,Automotive,SUP-149,25,460,444.79
SKU-02438,Number Score,Food & Beverage,SUP-046,29,483,101.67
SKU-02439,Group Ten,Food & Beverage,SUP-144,16,101,301.07
SKU-02440,Real Member,Food & Beverage,SUP-016,29,98,286.85
SKU-02441,Ten Audience,Electronics,SUP-120,11,495,100.88
SKU-02442,Foreign Available,Automotive,SUP-084,27,149,221.34
SKU-02443,Edge Unit,Home & Garden,SUP-157,3,493,338.58
SKU-02444,Store Interview,Health & Beauty,SUP-008,3,431,160.97
SKU-02445,Memory Event,Home & Garden,SUP-088,28,300,59.13
SKU-02446,Must They,Sports,SUP-131,14,423,308.58
SKU-02447,Bad Upon,Sports,SUP-019,13,103,114.0
SKU-02448,Ten Protect,Toys,SUP-097,23,424,341.53
SKU-02449,Here Newspaper,Health & Beauty,SUP-066,3,438,420.13
SKU-02450,Executive Long,Sports,SUP-079,22,186,63.87
SKU-02451,Music Go,Food & Beverage,SUP-086,14,211,220.21
SKU-02452,Start Increase,Home & Garden,SUP-124,19,403,223.85
SKU-02453,Rock Sell,Automotive,SUP-150,17,341,317.19
SKU-02454,Accept Have,Food & Beverage,SUP-046,4,453,168.87
SKU-02455,Approach Carry,Electronics,SUP-113,20,130,210.74
SKU-02456,Senior Policy,Sports,SUP-091,18,269,8.47
SKU-02457,Change Product,Food & Beverage,SUP-141,6,134,63.41
SKU-02458,Friend Pretty,Food & Beverage,SUP-033,10,132,286.01
SKU-02459,Industry Bar,Electronics,SUP-133,4,368,109.91
SKU-02460,Executive Various,Apparel,SUP-077,16,116,74.43
SKU-02461,Organization Project,Home & Garden,SUP-155,27,463,163.9
SKU-02462,Sing Become,Automotive,SUP-121,17,283,83.86
SKU-02463,Then Consider,Toys,SUP-128,11,247,32.16
SKU-02464,Couple Above,Apparel,SUP-078,4,308,143.72
SKU-02465,Same Rate,Sports,SUP-152,19,226,84.27
SKU-02466,Movie Everybody,Food & Beverage,SUP-067,28,347,400.2
SKU-02467,Finally Cup,Health & Beauty,SUP-115,12,329,33.67
SKU-02468,Civil During,Electronics,SUP-063,11,349,374.35
SKU-02469,Hair Others,Electronics,SUP-113,4,178,192.94
SKU-02470,Practice Skin,Health & Beauty,SUP-094,26,420,338.47
SKU-02471,Discuss Light,Home & Garden,SUP-048,21,487,28.71
SKU-02472,Follow Single,Apparel,SUP-191,19,229,460.55
SKU-02473,Improve Trip,Toys,SUP-012,13,341,384.27
SKU-02474,Billion Politics,Home & Garden,SUP-156,19,256,72.22
SKU-02475,Probably Drive,Health & Beauty,SUP-172,12,343,111.35
SKU-02476,Leg Research,Food & Beverage,SUP-171,20,477,322.89
SKU-02477,Staff Health,Health & Beauty,SUP-145,25,387,460.98
SKU-02478,War Institution,Home & Garden,SUP-040,8,224,224.3
SKU-02479,Down And,Automotive,SUP-177,18,78,244.1
SKU-02480,Start Positive,Electronics,SUP-085,29,228,120.81
SKU-02481,Necessary Set,Electronics,SUP-057,20,90,193.05
SKU-02482,Kind Mention,Sports,SUP-087,22,241,144.79
SKU-02483,Voice Evidence,Sports,SUP-084,20,393,176.91
SKU-02484,What Professional,Health & Beauty,SUP-192,3,286,12.75
SKU-02485,Write One,Toys,SUP-185,5,353,22.93
SKU-02486,Sit Top,Food & Beverage,SUP-121,17,274,341.14
SKU-02487,These Doctor,Automotive,SUP-074,22,163,341.69
SKU-02488,Against Or,Apparel,SUP-107,12,327,166.79
SKU-02489,Film Employee,Home & Garden,SUP-124,23,404,443.02
SKU-02490,System Successful,Toys,SUP-198,7,66,134.89
SKU-02491,Sing Yourself,Food & Beverage,SUP-100,17,135,199.4
SKU-02492,Effect Value,Sports,SUP-043,25,438,366.36
SKU-02493,Financial Our,Health & Beauty,SUP-119,16,366,372.43
SKU-02494,Particularly President,Home & Garden,SUP-023,17,394,430.93
SKU-02495,Present Large,Sports,SUP-155,12,439,16.96
SKU-02496,Nation Artist,Health & Beauty,SUP-186,26,230,93.92
SKU-02497,Soon Risk,Home & Garden,SUP-037,11,386,321.18
SKU-02498,Leg Area,Apparel,SUP-134,14,400,170.75
SKU-02499,Way Collection,Food & Beverage,SUP-065,9,194,24.17
SKU-02500,Trip Site,Home & Garden,SUP-134,7,364,294.27
SKU-02501,Ok Protect,Automotive,SUP-178,27,274,198.05
SKU-02502,Before Lead,Toys,SUP-022,26,472,183.64
SKU-02503,Player Artist,Electronics,SUP-105,12,103,134.02
SKU-02504,Late Nothing,Automotive,SUP-088,27,431,5.48
SKU-02505,Check Service,Automotive,SUP-153,28,481,93.22
SKU-02506,Big Safe,Toys,SUP-125,10,470,238.43
SKU-02507,Good Memory,Electronics,SUP-079,24,353,139.68
SKU-02508,Begin Stand,Automotive,SUP-090,22,117,437.51
SKU-02509,Look Quickly,Home & Garden,SUP-051,27,156,73.64
SKU-02510,Owner He,Home & Garden,SUP-176,18,383,437.98
SKU-02511,Your We,Home & Garden,SUP-102,14,126,203.9
SKU-02512,Billion Billion,Electronics,SUP-198,11,76,139.73
SKU-02513,Month Reach,Automotive,SUP-106,12,393,153.89
SKU-02514,Include Our,Health & Beauty,SUP-193,18,204,166.71
SKU-02515,Difficult Assume,Electronics,SUP-060,12,121,254.52
SKU-02516,Garden Newspaper,Home & Garden,SUP-046,11,496,178.56
SKU-02517,Despite How,Toys,SUP-036,28,229,324.49
SKU-02518,Every Win,Automotive,SUP-186,5,96,214.03
SKU-02519,Mother Fund,Automotive,SUP-166,29,291,336.64
SKU-02520,Method Contain,Sports,SUP-011,21,408,303.2
SKU-02521,Probably Father,Sports,SUP-012,13,326,124.12
SKU-02522,Possible Finally,Apparel,SUP-170,8,420,406.85
SKU-02523,Cut Threat,Health & Beauty,SUP-039,8,362,399.99
SKU-02524,Political Area,Health & Beauty,SUP-199,17,154,494.52
SKU-02525,Kitchen Box,Food & Beverage,SUP-139,17,144,89.59
SKU-02526,Its Dinner,Health & Beauty,SUP-036,15,268,424.3
SKU-02527,Alone Agency,Sports,SUP-052,24,219,436.31
SKU-02528,Enough Edge,Electronics,SUP-031,7,415,321.98
SKU-02529,Card Tough,Health & Beauty,SUP-033,16,481,254.43
SKU-02530,Later Simple,Sports,SUP-141,23,332,478.74
SKU-02531,Wall Never,Apparel,SUP-146,4,177,486.41
SKU-02532,Tonight Modern,Automotive,SUP-169,25,249,321.74
SKU-02533,Always List,Health & Beauty,SUP-058,14,466,181.38
SKU-02534,Gas Research,Apparel,SUP-184,22,381,409.04
SKU-02535,Who Discuss,Automotive,SUP-152,16,84,46.9
