sku_id,product_name,category,stock_level,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock_buffer,stockout_risk_flag
SKU-06494,Surface Usually,Apparel,508,41.083333333333336,20,822.0,-313.66666666666674,HIGH RISK
SKU-08896,He Near,Food & Beverage,272,20.916666666666668,28,586.0,-313.66666666666674,HIGH RISK
SKU-06173,Per Team,Home & Garden,403,27.55,26,716.0,-313.30000000000007,HIGH RISK
SKU-03089,Agreement Full,Home & Garden,817,45.2,25,1130.0,-313.0,HIGH RISK
SKU-00366,Mention Player,Toys,291,25.116666666666667,24,603.0,-311.79999999999995,HIGH RISK
SKU-00270,Word History,Food & Beverage,552,35.983333333333334,24,864.0,-311.6,HIGH RISK
SKU-06316,Develop Week,Apparel,55,45.78333333333333,8,366.0,-311.26666666666665,HIGH RISK
SKU-07673,Practice Success,Food & Beverage,484,44.15,18,795.0,-310.69999999999993,HIGH RISK
SKU-03419,Always Real,Home & Garden,366,33.833333333333336,20,677.0,-310.66666666666674,HIGH RISK
SKU-08913,Law Question,Apparel,607,45.86666666666667,20,917.0,-310.33333333333337,HIGH RISK
SKU-06874,Describe Cost,Health & Beauty,526,44.0,19,836.0,-310.0,HIGH RISK
SKU-08621,Claim Wonder,Sports,20,14.316666666666666,23,329.0,-309.2833333333333,HIGH RISK
SKU-00235,Machine Along,Home & Garden,342,32.55,20,651.0,-309.0,HIGH RISK
SKU-05147,West Foreign,Sports,439,29.916666666666668,25,748.0,-308.91666666666674,HIGH RISK
SKU-04436,Mouth Final,Food & Beverage,528,38.016666666666666,22,836.0,-308.3666666666667,HIGH RISK
SKU-04468,Relate There,Apparel,486,39.71666666666667,20,794.0,-308.33333333333337,HIGH RISK
SKU-03320,Simply Effort,Apparel,52,20.0,18,360.0,-308.0,HIGH RISK
SKU-02423,Kind Laugh,Sports,800,46.166666666666664,24,1108.0,-308.0,HIGH RISK
SKU-09047,Dog Best,Apparel,457,36.416666666666664,21,765.0,-307.75,HIGH RISK
SKU-04453,Second Pull,Electronics,487,34.55,23,795.0,-307.65,HIGH RISK
SKU-03723,Production Sit,Home & Garden,163,16.216666666666665,29,470.0,-307.2833333333333,HIGH RISK
SKU-04687,Hit Guess,Toys,208,27.116666666666667,19,515.0,-307.2166666666667,HIGH RISK
SKU-04778,Realize Together,Home & Garden,129,25.633333333333333,17,436.0,-306.76666666666665,HIGH RISK
SKU-02630,Decision Down,Toys,291,24.9,24,598.0,-306.5999999999999,HIGH RISK
SKU-03291,Mrs Read,Toys,358,26.583333333333332,25,665.0,-306.58333333333326,HIGH RISK
SKU-07791,Major Study,Food & Beverage,313,22.933333333333334,27,619.0,-306.20000000000005,HIGH RISK
SKU-07733,Late Plan,Sports,575,35.233333333333334,25,881.0,-305.83333333333337,HIGH RISK
SKU-02609,Spring Foot,Apparel,413,42.28333333333333,17,719.0,-305.8166666666666,HIGH RISK
SKU-06460,Those Dream,Apparel,247,24.033333333333335,23,553.0,-305.76666666666665,HIGH RISK
SKU-05428,Gas From,Home & Garden,192,45.25,11,498.0,-305.75,HIGH RISK
SKU-09575,Modern Whether,Home & Garden,539,29.116666666666667,29,844.0,-305.3833333333333,HIGH RISK
SKU-03706,Range Cut,Toys,271,38.4,15,576.0,-305.0,HIGH RISK
SKU-03834,Herself Reflect,Automotive,675,37.68333333333333,26,980.0,-304.76666666666654,HIGH RISK
SKU-03164,Guy Green,Sports,827,45.266666666666666,25,1132.0,-304.66666666666674,HIGH RISK
SKU-03483,Set Sister,Sports,436,46.266666666666666,16,740.0,-304.26666666666665,HIGH RISK
SKU-00970,Wind Mr,Food & Beverage,70,17.0,22,374.0,-304.0,HIGH RISK
SKU-04674,Stage Dog,Home & Garden,24,32.8,10,328.0,-304.0,HIGH RISK
SKU-09204,Bring Modern,Health & Beauty,287,32.81666666666667,18,591.0,-303.70000000000005,HIGH RISK
SKU-05433,Color Knowledge,Home & Garden,443,39.3,19,747.0,-303.69999999999993,HIGH RISK
SKU-08324,Produce Sort,Toys,283,23.466666666666665,25,587.0,-303.66666666666663,HIGH RISK
SKU-01514,Carry Reveal,Electronics,824,45.1,25,1128.0,-303.5,HIGH RISK
SKU-09294,Moment Away,Automotive,266,37.95,15,569.0,-303.25,HIGH RISK
SKU-05251,Training Plan,Home & Garden,575,43.86666666666667,20,877.0,-302.33333333333337,HIGH RISK
SKU-02549,Street Common,Automotive,499,33.38333333333333,24,801.0,-302.20000000000005,HIGH RISK
SKU-06067,General Car,Health & Beauty,1,10.45,29,303.0,-302.04999999999995,HIGH RISK
SKU-04987,Speak Since,Toys,258,39.983333333333334,14,560.0,-301.76666666666665,HIGH RISK
SKU-04360,South Fill,Toys,62,12.533333333333333,29,363.0,-301.46666666666664,HIGH RISK
SKU-00717,Politics Plan,Food & Beverage,17,18.716666666666665,17,318.0,-301.1833333333333,HIGH RISK
SKU-07210,Beyond Subject,Food & Beverage,767,36.833333333333336,29,1068.0,-301.16666666666674,HIGH RISK
SKU-00692,Attorney Edge,Automotive,310,30.533333333333335,20,611.0,-300.66666666666674,HIGH RISK
SKU-05395,To Top,Home & Garden,44,31.3,11,344.0,-300.3,HIGH RISK
SKU-02400,Figure Organization,Home & Garden,449,32.56666666666667,23,749.0,-300.0333333333334,HIGH RISK
SKU-07463,Father Surface,Automotive,138,21.9,20,438.0,-300.0,HIGH RISK
SKU-08517,Mouth Determine,Automotive,430,27.016666666666666,27,729.0,-299.44999999999993,HIGH RISK
SKU-07057,Check Road,Health & Beauty,635,37.36666666666667,25,934.0,-299.16666666666663,HIGH RISK
SKU-08095,Add Policy,Electronics,133,39.28333333333333,11,432.0,-299.1166666666667,HIGH RISK
SKU-00078,Kid Appear,Home & Garden,173,31.45,15,472.0,-298.75,HIGH RISK
SKU-01962,Name Campaign,Electronics,898,46.016666666666666,26,1196.0,-298.4333333333334,HIGH RISK
SKU-07197,Run Subject,Electronics,99,14.716666666666667,27,397.0,-298.35,HIGH RISK
SKU-07185,Free Wear,Food & Beverage,195,19.733333333333334,25,493.0,-298.33333333333337,HIGH RISK
SKU-06196,Amount Daughter,Apparel,611,45.45,20,909.0,-298.0,HIGH RISK
SKU-08511,Painting Letter,Automotive,627,42.03333333333333,22,925.0,-297.73333333333335,HIGH RISK
SKU-03589,Pressure Attorney,Sports,403,25.95,27,701.0,-297.65,HIGH RISK
SKU-09856,Down Father,Toys,295,45.583333333333336,13,593.0,-297.58333333333337,HIGH RISK
SKU-03265,Step Foot,Home & Garden,136,22.8,19,433.0,-297.2,HIGH RISK
SKU-01682,Carry Necessary,Apparel,41,17.783333333333335,19,338.0,-296.8833333333334,HIGH RISK
SKU-08861,Move Simply,Apparel,396,28.866666666666667,24,693.0,-296.79999999999995,HIGH RISK
SKU-08687,Yes Force,Home & Garden,336,26.366666666666667,24,633.0,-296.79999999999995,HIGH RISK
SKU-07694,Down Structure,Home & Garden,193,34.983333333333334,14,490.0,-296.76666666666665,HIGH RISK
SKU-02089,Thousand Race,Health & Beauty,419,29.816666666666666,24,716.0,-296.6,HIGH RISK
SKU-03373,Media Stock,Home & Garden,995,44.53333333333333,29,1291.0,-296.4666666666667,HIGH RISK
SKU-05280,Occur Age,Electronics,86,21.216666666666665,18,382.0,-295.9,HIGH RISK
SKU-06249,Company Move,Food & Beverage,383,28.283333333333335,24,679.0,-295.80000000000007,HIGH RISK
SKU-07707,News Key,Food & Beverage,819,41.28333333333333,27,1115.0,-295.64999999999986,HIGH RISK
SKU-05445,Structure Wrong,Electronics,387,27.3,25,683.0,-295.5,HIGH RISK
SKU-05219,History Enjoy,Toys,791,38.8,28,1086.0,-295.39999999999986,HIGH RISK
SKU-00202,Structure State,Health & Beauty,574,34.766666666666666,25,869.0,-295.16666666666663,HIGH RISK
SKU-07348,Successful Skill,Electronics,486,45.916666666666664,17,781.0,-294.58333333333326,HIGH RISK
SKU-01078,Little Participant,Electronics,597,42.45,21,891.0,-294.45000000000005,HIGH RISK
SKU-06698,Throw Accept,Electronics,142,36.35,12,436.0,-294.20000000000005,HIGH RISK
SKU-04023,Message Whatever,Home & Garden,97,19.55,20,391.0,-294.0,HIGH RISK
SKU-01623,Agree Sport,Automotive,750,40.15,26,1044.0,-293.89999999999986,HIGH RISK
SKU-00302,Mind Remember,Electronics,99,15.7,25,393.0,-293.5,HIGH RISK
SKU-02487,These Doctor,Automotive,4,13.516666666666667,22,297.0,-293.3666666666667,HIGH RISK
SKU-09046,Especially Material,Health & Beauty,225,39.86666666666667,13,518.0,-293.26666666666665,HIGH RISK
SKU-04073,Past Improve,Electronics,179,42.916666666666664,11,472.0,-293.0833333333333,HIGH RISK
SKU-01079,Hear Attention,Automotive,200,25.933333333333334,19,493.0,-292.73333333333335,HIGH RISK
SKU-09116,Anyone Chair,Sports,164,20.75,22,457.0,-292.5,HIGH RISK
SKU-06708,Occur Design,Food & Beverage,554,31.35,27,846.0,-292.45000000000005,HIGH RISK
SKU-06414,Commercial Nor,Health & Beauty,651,42.88333333333333,22,943.0,-292.4333333333333,HIGH RISK
SKU-01181,Number Rule,Automotive,122,18.016666666666666,23,414.0,-292.3833333333333,HIGH RISK
SKU-03944,Admit Rich,Automotive,169,23.066666666666666,20,461.0,-292.3333333333333,HIGH RISK
SKU-02067,Whose Resource,Home & Garden,560,31.566666666666666,27,852.0,-292.29999999999995,HIGH RISK
SKU-03002,That Go,Apparel,43,37.233333333333334,9,335.0,-292.1,HIGH RISK
SKU-09573,Beat Campaign,Automotive,77,20.5,18,369.0,-292.0,HIGH RISK
SKU-03549,Under Night,Electronics,270,31.216666666666665,18,562.0,-291.9,HIGH RISK
SKU-06224,Lead News,Apparel,908,46.15,26,1200.0,-291.89999999999986,HIGH RISK
SKU-00201,Happen Attorney,Toys,36,12.6,26,328.0,-291.59999999999997,HIGH RISK
SKU-00363,Baby Tough,Electronics,379,35.28333333333333,19,670.0,-291.3833333333333,HIGH RISK
SKU-00546,Toward Hundred,Health & Beauty,203,24.716666666666665,20,494.0,-291.3333333333333,HIGH RISK
SKU-06634,Course Song,Electronics,489,27.866666666666667,28,780.0,-291.26666666666665,HIGH RISK
SKU-03036,Without Enter,Toys,129,35.016666666666666,12,420.0,-291.2,HIGH RISK
SKU-05908,Despite Forward,Automotive,658,33.9,28,949.0,-291.19999999999993,HIGH RISK
SKU-06765,High Play,Electronics,153,21.15,21,444.0,-291.15,HIGH RISK
SKU-07552,Agreement Health,Sports,26,39.6,8,317.0,-290.8,HIGH RISK
SKU-08844,Respond Interview,Apparel,330,36.5,17,621.0,-290.5,HIGH RISK
SKU-01684,Serve Carry,Electronics,372,24.533333333333335,27,662.0,-290.4000000000001,HIGH RISK
SKU-06558,Share Head,Automotive,11,18.816666666666666,16,301.0,-290.06666666666666,HIGH RISK
SKU-06775,Congress His,Sports,174,23.2,20,464.0,-290.0,HIGH RISK
SKU-03669,Defense These,Health & Beauty,383,23.2,29,673.0,-289.79999999999995,HIGH RISK
SKU-00703,Organization According,Electronics,246,35.71666666666667,15,536.0,-289.75,HIGH RISK
SKU-04046,Think Service,Sports,73,17.266666666666666,21,363.0,-289.59999999999997,HIGH RISK
SKU-06751,Name Leg,Home & Garden,463,44.21666666666667,17,752.0,-288.6833333333334,HIGH RISK
SKU-01953,Knowledge Ahead,Food & Beverage,656,42.93333333333333,22,945.0,-288.5333333333333,HIGH RISK
SKU-04840,Young Chair,Food & Beverage,335,21.5,29,624.0,-288.5,HIGH RISK
SKU-07079,American Station,Health & Beauty,130,32.18333333333333,13,418.0,-288.38333333333327,HIGH RISK
SKU-07822,Language Already,Toys,525,33.88333333333333,24,813.0,-288.20000000000005,HIGH RISK
SKU-08975,Hair Oil,Apparel,114,22.333333333333332,18,402.0,-288.0,HIGH RISK
SKU-01477,Business Television,Toys,601,31.733333333333334,28,889.0,-287.5333333333333,HIGH RISK
SKU-09961,Tend Mission,Electronics,57,22.966666666666665,15,345.0,-287.5,HIGH RISK
SKU-07421,Free One,Home & Garden,168,18.216666666666665,25,455.0,-287.41666666666663,HIGH RISK
SKU-05892,Make Deal,Electronics,109,16.5,24,396.0,-287.0,HIGH RISK
SKU-05231,Not Newspaper,Food & Beverage,546,30.833333333333332,27,833.0,-286.5,HIGH RISK
SKU-04799,Above That,Home & Garden,16,21.6,14,302.0,-286.40000000000003,HIGH RISK
SKU-07467,Any Think,Apparel,255,18.666666666666668,29,541.0,-286.33333333333337,HIGH RISK
SKU-05025,Standard Spend,Food & Beverage,43,36.583333333333336,9,329.0,-286.25,HIGH RISK
SKU-05255,Possible Society,Apparel,112,39.81666666666667,10,398.0,-286.1666666666667,HIGH RISK
SKU-03169,Human How,Apparel,703,43.0,23,989.0,-286.0,HIGH RISK
SKU-00724,Generation Return,Electronics,284,38.0,15,570.0,-286.0,HIGH RISK
SKU-08068,Fear Specific,Electronics,675,38.43333333333333,25,961.0,-285.83333333333326,HIGH RISK
SKU-07533,Include Shoulder,Home & Garden,340,29.8,21,626.0,-285.80000000000007,HIGH RISK
SKU-08596,Allow Among,Food & Beverage,305,20.35,29,590.0,-285.1500000000001,HIGH RISK
SKU-06118,Dinner Next,Toys,818,38.03333333333333,29,1103.0,-284.9666666666667,HIGH RISK
SKU-07830,Help Race,Toys,562,47.05,18,847.0,-284.9,HIGH RISK
SKU-03845,Far Foot,Automotive,62,21.65,16,346.0,-284.4,HIGH RISK
SKU-04994,Church Hold,Electronics,372,34.53333333333333,19,656.0,-284.1333333333333,HIGH RISK
SKU-01527,Hit Will,Toys,109,39.3,10,393.0,-284.0,HIGH RISK
SKU-04729,Once Couple,Sports,391,42.18333333333333,16,675.0,-283.9333333333333,HIGH RISK
SKU-07817,Job Loss,Home & Garden,316,46.1,13,599.0,-283.30000000000007,HIGH RISK
SKU-04007,Analysis Point,Health & Beauty,603,30.55,29,886.0,-282.95000000000005,HIGH RISK
SKU-00051,Fast Memory,Toys,395,26.066666666666666,26,678.0,-282.73333333333335,HIGH RISK
SKU-07728,Foreign Suffer,Apparel,817,39.266666666666666,28,1099.0,-282.4666666666667,HIGH RISK
SKU-09093,Theory Feeling,Toys,135,34.78333333333333,12,417.0,-282.4,HIGH RISK
SKU-07332,Radio Travel,Electronics,34,15.8,20,316.0,-282.0,HIGH RISK
SKU-06347,Trip Finally,Health & Beauty,42,16.183333333333334,20,324.0,-281.6666666666667,HIGH RISK
SKU-06535,Cut Floor,Toys,233,39.516666666666666,13,514.0,-280.7166666666667,HIGH RISK
SKU-09675,Between Time,Sports,7,41.03333333333333,7,287.0,-280.23333333333335,HIGH RISK
SKU-07418,Statement Reduce,Home & Garden,446,25.933333333333334,28,726.0,-280.1333333333333,HIGH RISK
SKU-04600,Cultural Join,Toys,113,19.65,20,393.0,-280.0,HIGH RISK
SKU-00057,Street Himself,Health & Beauty,34,34.88333333333333,9,314.0,-279.95,HIGH RISK
SKU-00457,Guy Market,Automotive,128,37.083333333333336,11,408.0,-279.9166666666667,HIGH RISK
SKU-09137,Lot Girl,Sports,184,30.916666666666668,15,464.0,-279.75,HIGH RISK
SKU-06932,Food Recently,Automotive,232,18.933333333333334,27,511.0,-279.2,HIGH RISK
SKU-05831,Indicate Approach,Toys,501,43.31666666666667,18,780.0,-278.70000000000005,HIGH RISK
SKU-03831,High East,Home & Garden,346,31.233333333333334,20,625.0,-278.66666666666674,HIGH RISK
SKU-09665,Nice Personal,Home & Garden,128,15.633333333333333,26,406.0,-278.46666666666664,HIGH RISK
SKU-09733,Behind Night,Toys,8,23.866666666666667,12,286.0,-278.4,HIGH RISK
SKU-07506,Themselves Base,Health & Beauty,91,12.733333333333333,29,369.0,-278.26666666666665,HIGH RISK
SKU-02959,Great Tonight,Food & Beverage,335,40.88333333333333,15,613.0,-278.25,HIGH RISK
SKU-08163,Everything Believe,Health & Beauty,339,25.716666666666665,24,617.0,-278.19999999999993,HIGH RISK
SKU-08125,Per Base,Apparel,364,29.183333333333334,22,642.0,-278.0333333333333,HIGH RISK
SKU-07629,Question As,Electronics,61,42.36666666666667,8,339.0,-277.93333333333334,HIGH RISK
SKU-09233,Focus Act,Home & Garden,539,40.833333333333336,20,817.0,-277.66666666666674,HIGH RISK
SKU-02559,Market Production,Health & Beauty,489,45.083333333333336,17,766.0,-277.41666666666674,HIGH RISK
SKU-06587,Mission Investment,Electronics,194,39.28333333333333,12,471.0,-277.4,HIGH RISK
SKU-09375,Eight Land,Automotive,146,24.9,17,423.0,-277.29999999999995,HIGH RISK
SKU-08399,Trip Company,Sports,629,43.15,21,906.0,-277.15,HIGH RISK
SKU-03193,Move Participant,Toys,350,24.1,26,627.0,-276.6,HIGH RISK
SKU-09466,Fly Democratic,Toys,329,46.583333333333336,13,606.0,-276.58333333333337,HIGH RISK
SKU-01176,Type Town,Toys,207,16.65,29,483.0,-275.84999999999997,HIGH RISK
SKU-08835,Strong Change,Home & Garden,494,40.516666666666666,19,770.0,-275.8166666666666,HIGH RISK
SKU-03102,Various Treat,Sports,148,38.5,11,424.0,-275.5,HIGH RISK
SKU-06725,Window Produce,Automotive,19,12.8,23,294.0,-275.40000000000003,HIGH RISK
SKU-05651,Event Send,Apparel,226,18.566666666666666,27,501.0,-275.3,HIGH RISK
SKU-05896,Contain Recent,Food & Beverage,86,14.45,25,361.0,-275.25,HIGH RISK
SKU-00046,Compare Should,Home & Garden,328,23.2,26,603.0,-275.19999999999993,HIGH RISK
SKU-09704,Cover Similar,Health & Beauty,29,37.95,8,304.0,-274.6,HIGH RISK
SKU-08552,Open Necessary,Apparel,198,36.35,13,473.0,-274.55,HIGH RISK
SKU-08701,Certain Animal,Electronics,42,35.15,9,316.0,-274.34999999999997,HIGH RISK
SKU-02618,Will Full,Toys,80,44.28333333333333,8,354.0,-274.26666666666665,HIGH RISK
SKU-04733,Once Bar,Sports,372,40.38333333333333,16,646.0,-274.1333333333333,HIGH RISK
SKU-03106,Conference Suffer,Sports,563,39.833333333333336,21,837.0,-273.5,HIGH RISK
SKU-01848,Memory Compare,Health & Beauty,127,19.966666666666665,20,399.0,-272.3333333333333,HIGH RISK
SKU-01178,Institution Spend,Health & Beauty,809,45.05,24,1081.0,-272.1999999999998,HIGH RISK
SKU-05069,Concern Exist,Electronics,11,28.283333333333335,10,283.0,-271.83333333333337,HIGH RISK
SKU-04561,Surface Beat,Electronics,129,30.816666666666666,13,401.0,-271.6166666666667,HIGH RISK
SKU-07094,Want Cover,Automotive,389,36.7,18,661.0,-271.6,HIGH RISK
SKU-06590,Half Exist,Toys,560,43.766666666666666,19,832.0,-271.5666666666666,HIGH RISK
SKU-01037,Mouth Various,Health & Beauty,604,38.05,23,875.0,-271.15,HIGH RISK
SKU-04543,Yourself Ground,Automotive,398,41.81666666666667,16,669.0,-271.0666666666667,HIGH RISK
SKU-06217,Laugh Get,Health & Beauty,376,24.883333333333333,26,647.0,-270.9666666666667,HIGH RISK
SKU-07665,Amount Near,Automotive,225,24.783333333333335,20,496.0,-270.6666666666667,HIGH RISK
SKU-02380,Training Prepare,Home & Garden,266,35.75,15,536.0,-270.25,HIGH RISK
SKU-02292,Check Seat,Health & Beauty,82,20.716666666666665,17,352.0,-270.1833333333333,HIGH RISK
SKU-04254,Create Relate,Apparel,436,35.3,20,706.0,-270.0,HIGH RISK
SKU-07550,Teach New,Food & Beverage,291,25.5,22,561.0,-270.0,HIGH RISK
SKU-06319,Party Capital,Automotive,78,28.983333333333334,12,348.0,-269.8,HIGH RISK
SKU-09542,Job Call,Toys,190,19.983333333333334,23,460.0,-269.6166666666667,HIGH RISK
SKU-03104,Air Also,Automotive,75,21.516666666666666,16,344.0,-269.26666666666665,HIGH RISK
SKU-02553,Choose Upon,Electronics,306,23.966666666666665,24,575.0,-269.19999999999993,HIGH RISK
SKU-06772,Open Heavy,Health & Beauty,150,34.916666666666664,12,419.0,-269.0,HIGH RISK
SKU-06628,Office Walk,Automotive,249,19.183333333333334,27,518.0,-268.95000000000005,HIGH RISK
SKU-00323,Get Early,Home & Garden,158,35.56666666666667,12,427.0,-268.80000000000007,HIGH RISK
SKU-06437,Mr Grow,Apparel,232,31.3,16,501.0,-268.8,HIGH RISK
SKU-03094,Onto Buy,Automotive,664,38.86666666666667,24,933.0,-268.79999999999995,HIGH RISK
SKU-04899,Future Own,Automotive,746,42.28333333333333,24,1015.0,-268.79999999999995,HIGH RISK
SKU-00233,Education Produce,Home & Garden,279,32.21666666666667,17,548.0,-268.6833333333334,HIGH RISK
SKU-08938,Beyond Quite,Automotive,32,13.65,22,300.0,-268.3,HIGH RISK
SKU-00329,Area Group,Health & Beauty,44,34.7,9,312.0,-268.3,HIGH RISK
SKU-07436,Because Suffer,Health & Beauty,596,39.28333333333333,22,864.0,-268.23333333333335,HIGH RISK
SKU-04940,Avoid Participant,Automotive,723,36.68333333333333,27,990.0,-267.44999999999993,HIGH RISK
SKU-01411,Thought Must,Home & Garden,253,20.816666666666666,25,520.0,-267.41666666666663,HIGH RISK
SKU-09545,Nature Focus,Food & Beverage,643,43.333333333333336,21,910.0,-267.0,HIGH RISK
SKU-06004,Loss Decision,Health & Beauty,591,30.633333333333333,28,858.0,-266.73333333333335,HIGH RISK
SKU-04565,Prepare Guy,Home & Garden,95,21.266666666666666,17,362.0,-266.5333333333333,HIGH RISK
SKU-03095,Their Entire,Electronics,43,22.1,14,309.0,-266.40000000000003,HIGH RISK
SKU-03099,Black Executive,Apparel,444,35.516666666666666,20,710.0,-266.33333333333326,HIGH RISK
SKU-06063,Movie Space,Food & Beverage,17,21.783333333333335,13,283.0,-266.18333333333334,HIGH RISK
SKU-04800,Eye Thought,Food & Beverage,513,37.1,21,779.0,-266.1,HIGH RISK
SKU-06859,Night Business,Apparel,382,25.9,25,648.0,-265.5,HIGH RISK
SKU-03261,Measure Skin,Health & Beauty,259,18.083333333333332,29,524.0,-265.41666666666663,HIGH RISK
SKU-03055,Whose Adult,Food & Beverage,36,25.116666666666667,12,301.0,-265.4,HIGH RISK
SKU-04510,Husband Finish,Health & Beauty,538,42.28333333333333,19,803.0,-265.3833333333333,HIGH RISK
SKU-03574,Same Image,Electronics,149,20.716666666666665,20,414.0,-265.3333333333333,HIGH RISK
SKU-00404,Bar Move,Electronics,265,35.35,15,530.0,-265.25,HIGH RISK
SKU-03497,Computer Republican,Apparel,275,25.716666666666665,21,540.0,-265.04999999999995,HIGH RISK
SKU-09005,College Manager,Electronics,213,34.11666666666667,14,478.0,-264.6333333333333,HIGH RISK
SKU-03791,Dream Cup,Health & Beauty,128,24.533333333333335,16,393.0,-264.53333333333336,HIGH RISK
SKU-07327,Mrs Budget,Home & Garden,136,20.016666666666666,20,400.0,-264.3333333333333,HIGH RISK
SKU-06335,Center Include,Toys,94,23.85,15,358.0,-263.75,HIGH RISK
SKU-09970,Politics Around,Apparel,109,15.5,24,372.0,-263.0,HIGH RISK
SKU-06650,State Lay,Health & Beauty,467,34.733333333333334,21,729.0,-262.4,HIGH RISK
SKU-04481,Event Our,Electronics,888,44.233333333333334,26,1150.0,-262.0666666666666,HIGH RISK
SKU-04371,Beat Season,Automotive,187,32.06666666666667,14,449.0,-261.9333333333334,HIGH RISK
SKU-01913,Relate Huge,Apparel,199,41.9,11,461.0,-261.9,HIGH RISK
SKU-04990,Serve Thousand,Health & Beauty,892,41.2,28,1154.0,-261.60000000000014,HIGH RISK
SKU-08301,Notice White,Toys,75,37.38333333333333,9,336.0,-261.45,HIGH RISK
SKU-04930,Exactly Keep,Food & Beverage,367,24.133333333333333,26,627.0,-260.4666666666667,HIGH RISK
SKU-02890,Age Best,Toys,198,30.55,15,458.0,-260.25,HIGH RISK
