sku_id,stock_level,warehouse,last_updated
SKU-02146,0,WH-EAST,2024-12-31
SKU-02147,765,WH-WEST,2024-12-31
SKU-02148,502,WH-EAST,2024-12-31
SKU-02149,798,WH-WEST,2024-12-31
SKU-02150,805,WH-WEST,2024-12-31
SKU-02151,277,WH-CENTRAL,2024-12-31
SKU-02152,193,WH-WEST,2024-12-31
SKU-02153,942,WH-CENTRAL,2024-12-31
SKU-02154,768,WH-WEST,2024-12-31
SKU-02155,761,WH-EAST,2024-12-31
SKU-02156,247,WH-EAST,2024-12-31
SKU-02157,87,WH-CENTRAL,2024-12-31
SKU-02158,433,WH-WEST,2024-12-31
SKU-02159,419,WH-CENTRAL,2024-12-31
SKU-02160,252,WH-EAST,2024-12-31
SKU-02161,428,WH-WEST,2024-12-31
SKU-02162,163,WH-CENTRAL,2024-12-31
SKU-02163,494,WH-EAST,2024-12-31
SKU-02164,161,WH-EAST,2024-12-31
SKU-02165,506,WH-WEST,2024-12-31
SKU-02166,264,WH-WEST,2024-12-31
SKU-02167,971,WH-WEST,2024-12-31
SKU-02168,109,WH-CENTRAL,2024-12-31
SKU-02169,851,WH-CENTRAL,2024-12-31
SKU-02170,899,WH-WEST,2024-12-31
SKU-02171,718,WH-WEST,2024-12-31
SKU-02172,318,WH-WEST,2024-12-31
SKU-02173,131,WH-EAST,2024-12-31
SKU-02174,132,WH-WEST,2024-12-31
SKU-02175,393,WH-CENTRAL,2024-12-31
SKU-02176,619,WH-EAST,2024-12-31
SKU-02177,683,WH-WEST,2024-12-31
SKU-02178,551,WH-CENTRAL,2024-12-31
SKU-02179,803,WH-EAST,2024-12-31
SKU-02180,34,WH-EAST,2024-12-31
SKU-02181,570,WH-CENTRAL,2024-12-31
SKU-02182,704,WH-CENTRAL,2024-12-31
SKU-02183,721,WH-EAST,2024-12-31
SKU-02184,371,WH-CENTRAL,2024-12-31
SKU-02185,30,WH-EAST,2024-12-31
SKU-02186,173,WH-EAST,2024-12-31
SKU-02187,816,WH-EAST,2024-12-31
SKU-02188,389,WH-EAST,2024-12-31
SKU-02189,709,WH-WEST,2024-12-31
SKU-02190,105,WH-CENTRAL,2024-12-31
SKU-02191,274,WH-WEST,2024-12-31
SKU-02192,95,WH-WEST,2024-12-31
SKU-02193,681,WH-WEST,2024-12-31
SKU-02194,29,WH-WEST,2024-12-31
SKU-02195,793,WH-EAST,2024-12-31
SKU-02196,898,WH-EAST,2024-12-31
SKU-02197,160,WH-EAST,2024-12-31
SKU-02198,305,WH-EAST,2024-12-31
SKU-02199,926,WH-WEST,2024-12-31
SKU-02200,622,WH-EAST,2024-12-31
SKU-02201,723,WH-WEST,2024-12-31
SKU-02202,195,WH-EAST,2024-12-31
SKU-02203,607,WH-CENTRAL,2024-12-31
SKU-02204,337,WH-CENTRAL,2024-12-31
SKU-02205,137,WH-CENTRAL,2024-12-31
SKU-02206,789,WH-CENTRAL,2024-12-31
SKU-02207,446,WH-EAST,2024-12-31
SKU-02208,309,WH-CENTRAL,2024-12-31
SKU-02209,178,WH-CENTRAL,2024-12-31
SKU-02210,336,WH-WEST,2024-12-31
SKU-02211,233,WH-CENTRAL,2024-12-31
SKU-02212,248,WH-EAST,2024-12-31
SKU-02213,131,WH-WEST,2024-12-31
SKU-02214,248,WH-EAST,2024-12-31
SKU-02215,804,WH-WEST,2024-12-31
SKU-02216,454,WH-EAST,2024-12-31
SKU-02217,498,WH-CENTRAL,2024-12-31
SKU-02218,62,WH-WEST,2024-12-31
SKU-02219,818,WH-CENTRAL,2024-12-31
SKU-02220,391,WH-EAST,2024-12-31
SKU-02221,256,WH-EAST,2024-12-31
SKU-02222,247,WH-WEST,2024-12-31
SKU-02223,263,WH-EAST,2024-12-31
SKU-02224,466,WH-EAST,2024-12-31
SKU-02225,848,WH-WEST,2024-12-31
SKU-02226,360,WH-CENTRAL,2024-12-31
SKU-02227,950,WH-WEST,2024-12-31
SKU-02228,879,WH-EAST,2024-12-31
SKU-02229,392,WH-EAST,2024-12-31
SKU-02230,178,WH-WEST,2024-12-31
SKU-02231,911,WH-WEST,2024-12-31
SKU-02232,948,WH-CENTRAL,2024-12-31
SKU-02233,505,WH-EAST,2024-12-31
SKU-02234,826,WH-EAST,2024-12-31
SKU-02235,812,WH-CENTRAL,2024-12-31
SKU-02236,498,WH-WEST,2024-12-31
SKU-02237,676,WH-WEST,2024-12-31
SKU-02238,602,WH-CENTRAL,2024-12-31
SKU-02239,833,WH-WEST,2024-12-31
SKU-02240,703,WH-CENTRAL,2024-12-31
SKU-02241,291,WH-WEST,2024-12-31
SKU-02242,587,WH-WEST,2024-12-31
SKU-02243,817,WH-WEST,2024-12-31
SKU-02244,98,WH-CENTRAL,2024-12-31
SKU-02245,606,WH-CENTRAL,2024-12-31
SKU-02246,180,WH-CENTRAL,2024-12-31
SKU-02247,952,WH-EAST,2024-12-31
SKU-02248,402,WH-EAST,2024-12-31
SKU-02249,665,WH-CENTRAL,2024-12-31
SKU-02250,373,WH-EAST,2024-12-31
SKU-02251,867,WH-EAST,2024-12-31
SKU-02252,835,WH-WEST,2024-12-31
SKU-02253,623,WH-WEST,2024-12-31
SKU-02254,682,WH-WEST,2024-12-31
SKU-02255,252,WH-EAST,2024-12-31
SKU-02256,894,WH-EAST,2024-12-31
SKU-02257,862,WH-CENTRAL,2024-12-31
SKU-02258,121,WH-EAST,2024-12-31
SKU-02259,441,WH-EAST,2024-12-31
SKU-02260,716,WH-CENTRAL,2024-12-31
SKU-02261,244,WH-CENTRAL,2024-12-31
SKU-02262,638,WH-CENTRAL,2024-12-31
SKU-02263,490,WH-WEST,2024-12-31
SKU-02264,870,WH-CENTRAL,2024-12-31
SKU-02265,826,WH-WEST,2024-12-31
SKU-02266,45,WH-EAST,2024-12-31
SKU-02267,451,WH-EAST,2024-12-31
SKU-02268,295,WH-WEST,2024-12-31
SKU-02269,747,WH-WEST,2024-12-31
SKU-02270,140,WH-WEST,2024-12-31
SKU-02271,632,WH-EAST,2024-12-31
SKU-02272,872,WH-EAST,2024-12-31
SKU-02273,520,WH-CENTRAL,2024-12-31
SKU-02274,65,WH-CENTRAL,2024-12-31
SKU-02275,482,WH-EAST,2024-12-31
SKU-02276,308,WH-CENTRAL,2024-12-31
SKU-02277,459,WH-CENTRAL,2024-12-31
SKU-02278,592,WH-WEST,2024-12-31
SKU-02279,771,WH-EAST,2024-12-31
SKU-02280,893,WH-WEST,2024-12-31
SKU-02281,397,WH-EAST,2024-12-31
SKU-02282,468,WH-EAST,2024-12-31
SKU-02283,616,WH-WEST,2024-12-31
SKU-02284,391,WH-EAST,2024-12-31
SKU-02285,96,WH-WEST,2024-12-31
SKU-02286,189,WH-WEST,2024-12-31
SKU-02287,940,WH-EAST,2024-12-31
SKU-02288,859,WH-EAST,2024-12-31
SKU-02289,194,WH-WEST,2024-12-31
SKU-02290,957,WH-CENTRAL,2024-12-31
SKU-02291,333,WH-CENTRAL,2024-12-31
SKU-02292,82,WH-EAST,2024-12-31
SKU-02293,250,WH-EAST,2024-12-31
SKU-02294,69,WH-CENTRAL,2024-12-31
SKU-02295,291,WH-EAST,2024-12-31
SKU-02296,339,WH-EAST,2024-12-31
SKU-02297,384,WH-CENTRAL,2024-12-31
SKU-02298,699,WH-EAST,2024-12-31
SKU-02299,457,WH-CENTRAL,2024-12-31
SKU-02300,140,WH-CENTRAL,2024-12-31
SKU-02301,139,WH-CENTRAL,2024-12-31
SKU-02302,74,WH-EAST,2024-12-31
SKU-02303,99,WH-WEST,2024-12-31
SKU-02304,656,WH-WEST,2024-12-31
SKU-02305,174,WH-WEST,2024-12-31
SKU-02306,820,WH-EAST,2024-12-31
SKU-02307,732,WH-EAST,2024-12-31
SKU-02308,322,WH-EAST,2024-12-31
SKU-02309,476,WH-EAST,2024-12-31
SKU-02310,9,WH-WEST,2024-12-31
SKU-02311,45,WH-CENTRAL,2024-12-31
SKU-02312,850,WH-EAST,2024-12-31
SKU-02313,628,WH-EAST,2024-12-31
SKU-02314,515,WH-EAST,2024-12-31
SKU-02315,312,WH-CENTRAL,2024-12-31
SKU-02316,237,WH-WEST,2024-12-31
SKU-02317,805,WH-EAST,2024-12-31
SKU-02318,907,WH-WEST,2024-12-31
SKU-02319,30,WH-EAST,2024-12-31
SKU-02320,509,WH-WEST,2024-12-31
SKU-02321,129,WH-EAST,2024-12-31
SKU-02322,752,WH-WEST,2024-12-31
SKU-02323,384,WH-EAST,2024-12-31
SKU-02324,592,WH-EAST,2024-12-31
SKU-02325,24,WH-WEST,2024-12-31
SKU-02326,260,WH-WEST,2024-12-31
SKU-02327,559,WH-CENTRAL,2024-12-31
SKU-02328,397,WH-CENTRAL,2024-12-31
SKU-02329,563,WH-CENTRAL,2024-12-31
SKU-02330,329,WH-CENTRAL,2024-12-31
SKU-02331,148,WH-WEST,2024-12-31
SKU-02332,408,WH-CENTRAL,2024-12-31
SKU-02333,610,WH-EAST,2024-12-31
SKU-02334,578,WH-WEST,2024-12-31
SKU-02335,721,WH-EAST,2024-12-31
SKU-02336,759,WH-CENTRAL,2024-12-31
SKU-02337,118,WH-CENTRAL,2024-12-31
SKU-02338,433,WH-CENTRAL,2024-12-31
SKU-02339,227,WH-WEST,2024-12-31
SKU-02340,614,WH-EAST,2024-12-31
SKU-02341,800,WH-EAST,2024-12-31
SKU-02342,239,WH-WEST,2024-12-31
SKU-02343,912,WH-CENTRAL,2024-12-31
SKU-02344,231,WH-CENTRAL,2024-12-31
SKU-02345,965,WH-WEST,2024-12-31
SKU-02346,289,WH-EAST,2024-12-31
SKU-02347,153,WH-EAST,2024-12-31
SKU-02348,681,WH-EAST,2024-12-31
SKU-02349,158,WH-EAST,2024-12-31
SKU-02350,624,WH-CENTRAL,2024-12-31
SKU-02351,562,WH-CENTRAL,2024-12-31
SKU-02352,475,WH-WEST,2024-12-31
SKU-02353,547,WH-WEST,2024-12-31
SKU-02354,12,WH-WEST,2024-12-31
SKU-02355,852,WH-CENTRAL,2024-12-31
SKU-02356,506,WH-CENTRAL,2024-12-31
SKU-02357,217,WH-CENTRAL,2024-12-31
SKU-02358,754,WH-WEST,2024-12-31
SKU-02359,734,WH-CENTRAL,2024-12-31
SKU-02360,719,WH-EAST,2024-12-31
SKU-02361,990,WH-CENTRAL,2024-12-31
SKU-02362,780,WH-EAST,2024-12-31
SKU-02363,221,WH-EAST,2024-12-31
SKU-02364,287,WH-EAST,2024-12-31
SKU-02365,900,WH-CENTRAL,2024-12-31
SKU-02366,523,WH-WEST,2024-12-31
SKU-02367,486,WH-EAST,2024-12-31
SKU-02368,698,WH-EAST,2024-12-31
SKU-02369,680,WH-CENTRAL,2024-12-31
SKU-02370,804,WH-CENTRAL,2024-12-31
SKU-02371,323,WH-EAST,2024-12-31
SKU-02372,617,WH-WEST,2024-12-31
SKU-02373,175,WH-CENTRAL,2024-12-31
SKU-02374,938,WH-EAST,2024-12-31
SKU-02375,860,WH-WEST,2024-12-31
SKU-02376,40,WH-CENTRAL,2024-12-31
SKU-02377,823,WH-WEST,2024-12-31
SKU-02378,324,WH-EAST,2024-12-31
SKU-02379,760,WH-WEST,2024-12-31
SKU-02380,266,WH-EAST,2024-12-31
SKU-02381,733,WH-CENTRAL,2024-12-31
SKU-02382,392,WH-EAST,2024-12-31
SKU-02383,112,WH-EAST,2024-12-31
SKU-02384,283,WH-CENTRAL,2024-12-31
SKU-02385,789,WH-EAST,2024-12-31
SKU-02386,202,WH-WEST,2024-12-31
SKU-02387,852,WH-CENTRAL,2024-12-31
SKU-02388,773,WH-WEST,2024-12-31
SKU-02389,793,WH-CENTRAL,2024-12-31
SKU-02390,143,WH-EAST,2024-12-31
SKU-02391,242,WH-WEST,2024-12-31
SKU-02392,781,WH-CENTRAL,2024-12-31
SKU-02393,34,WH-WEST,2024-12-31
SKU-02394,809,WH-CENTRAL,2024-12-31
SKU-02395,52,WH-CENTRAL,2024-12-31
SKU-02396,502,WH-WEST,2024-12-31
SKU-02397,355,WH-WEST,2024-12-31
SKU-02398,149,WH-WEST,2024-12-31
SKU-02399,436,WH-WEST,2024-12-31
SKU-02400,449,WH-CENTRAL,2024-12-31
SKU-02401,524,WH-WEST,2024-12-31
SKU-02402,266,WH-WEST,2024-12-31
SKU-02403,907,WH-WEST,2024-12-31
SKU-02404,608,WH-WEST,2024-12-31
SKU-02405,85,WH-WEST,2024-12-31
SKU-02406,308,WH-WEST,2024-12-31
SKU-02407,264,WH-EAST,2024-12-31
SKU-02408,491,WH-EAST,2024-12-31
SKU-02409,582,WH-CENTRAL,2024-12-31
SKU-02410,16,WH-WEST,2024-12-31
SKU-02411,188,WH-WEST,2024-12-31
SKU-02412,521,WH-CENTRAL,2024-12-31
SKU-02413,165,WH-WEST,2024-12-31
SKU-02414,890,WH-WEST,2024-12-31
SKU-02415,550,WH-WEST,2024-12-31
SKU-02416,877,WH-EAST,2024-12-31
SKU-02417,344,WH-WEST,2024-12-31
SKU-02418,218,WH-EAST,2024-12-31
SKU-02419,93,WH-WEST,2024-12-31
SKU-02420,157,WH-WEST,2024-12-31
SKU-02421,874,WH-CENTRAL,2024-12-31
SKU-02422,33,WH-CENTRAL,2024-12-31
SKU-02423,800,WH-WEST,2024-12-31
SKU-02424,415,WH-WEST,2024-12-31
SKU-02425,505,WH-WEST,2024-12-31
SKU-02426,489,WH-EAST,2024-12-31
SKU-02427,523,WH-WEST,2024-12-31
SKU-02428,232,WH-CENTRAL,2024-12-31
SKU-02429,598,WH-EAST,2024-12-31
SKU-02430,604,WH-WEST,2024-12-31
SKU-02431,106,WH-EAST,2024-12-31
SKU-02432,192,WH-EAST,2024-12-31
SKU-02433,467,WH-EAST,2024-12-31
SKU-02434,521,WH-EAST,2024-12-31
SKU-02435,636,WH-WEST,2024-12-31
SKU-02436,786,WH-CENTRAL,2024-12-31
SKU-02437,278,WH-EAST,2024-12-31
SKU-02438,127,WH-CENTRAL,2024-12-31
SKU-02439,340,WH-EAST,2024-12-31
SKU-02440,696,WH-CENTRAL,2024-12-31
SKU-02441,874,WH-EAST,2024-12-31
SKU-02442,866,WH-EAST,2024-12-31
SKU-02443,58,WH-WEST,2024-12-31
SKU-02444,991,WH-WEST,2024-12-31
SKU-02445,181,WH-EAST,2024-12-31
SKU-02446,585,WH-CENTRAL,2024-12-31
SKU-02447,513,WH-WEST,2024-12-31
SKU-02448,242,WH-WEST,2024-12-31
SKU-02449,227,WH-WEST,2024-12-31
SKU-02450,559,WH-WEST,2024-12-31
SKU-02451,517,WH-EAST,2024-12-31
SKU-02452,554,WH-CENTRAL,2024-12-31
SKU-02453,144,WH-WEST,2024-12-31
SKU-02454,126,WH-WEST,2024-12-31
SKU-02455,334,WH-CENTRAL,2024-12-31
SKU-02456,757,WH-WEST,2024-12-31
SKU-02457,931,WH-CENTRAL,2024-12-31
SKU-02458,407,WH-EAST,2024-12-31
SKU-02459,120,WH-WEST,2024-12-31
SKU-02460,743,WH-CENTRAL,2024-12-31
SKU-02461,887,WH-WEST,2024-12-31
SKU-02462,700,WH-EAST,2024-12-31
SKU-02463,284,WH-CENTRAL,2024-12-31
SKU-02464,241,WH-CENTRAL,2024-12-31
SKU-02465,77,WH-CENTRAL,2024-12-31
SKU-02466,569,WH-WEST,2024-12-31
SKU-02467,449,WH-CENTRAL,2024-12-31
SKU-02468,469,WH-CENTRAL,2024-12-31
SKU-02469,180,WH-CENTRAL,2024-12-31
SKU-02470,581,WH-EAST,2024-12-31
SKU-02471,264,WH-CENTRAL,2024-12-31
SKU-02472,715,WH-CENTRAL,2024-12-31
SKU-02473,681,WH-CENTRAL,2024-12-31
SKU-02474,294,WH-EAST,2024-12-31
SKU-02475,964,WH-CENTRAL,2024-12-31
SKU-02476,889,WH-WEST,2024-12-31
SKU-02477,246,WH-CENTRAL,2024-12-31
SKU-02478,423,WH-WEST,2024-12-31
SKU-02479,58,WH-EAST,2024-12-31
SKU-02480,811,WH-EAST,2024-12-31
SKU-02481,832,WH-CENTRAL,2024-12-31
SKU-02482,457,WH-CENTRAL,2024-12-31
SKU-02483,10,WH-EAST,2024-12-31
SKU-02484,346,WH-EAST,2024-12-31
SKU-02485,982,WH-EAST,2024-12-31
SKU-02486,851,WH-WEST,2024-12-31
SKU-02487,4,WH-WEST,2024-12-31
SKU-02488,716,WH-CENTRAL,2024-12-31
SKU-02489,369,WH-WEST,2024-12-31
SKU-02490,457,WH-EAST,2024-12-31
SKU-02491,244,WH-CENTRAL,2024-12-31
SKU-02492,248,WH-WEST,2024-12-31
SKU-02493,944,WH-CENTRAL,2024-12-31
SKU-02494,434,WH-WEST,2024-12-31
SKU-02495,419,WH-CENTRAL,2024-12-31
SKU-02496,104,WH-EAST,2024-12-31
SKU-02497,241,WH-EAST,2024-12-31
SKU-02498,271,WH-EAST,2024-12-31
SKU-02499,518,WH-WEST,2024-12-31
SKU-02500,735,WH-CENTRAL,2024-12-31
SKU-02501,728,WH-CENTRAL,2024-12-31
SKU-02502,43,WH-CENTRAL,2024-12-31
SKU-02503,25,WH-WEST,2024-12-31
SKU-02504,803,WH-EAST,2024-12-31
SKU-02505,180,WH-EAST,2024-12-31
SKU-02506,603,WH-CENTRAL,2024-12-31
SKU-02507,427,WH-CENTRAL,2024-12-31
SKU-02508,267,WH-WEST,2024-12-31
SKU-02509,857,WH-CENTRAL,2024-12-31
SKU-02510,579,WH-CENTRAL,2024-12-31
SKU-02511,875,WH-WEST,2024-12-31
SKU-02512,150,WH-CENTRAL,2024-12-31
SKU-02513,615,WH-EAST,2024-12-31
SKU-02514,599,WH-WEST,2024-12-31
SKU-02515,94,WH-EAST,2024-12-31
SKU-02516,381,WH-CENTRAL,2024-12-31
SKU-02517,797,WH-CENTRAL,2024-12-31
SKU-02518,830,WH-WEST,2024-12-31
SKU-02519,514,WH-WEST,2024-12-31
SKU-02520,719,WH-WEST,2024-12-31
SKU-02521,929,WH-WEST,2024-12-31
SKU-02522,613,WH-CENTRAL,2024-12-31
SKU-02523,859,WH-CENTRAL,2024-12-31
SKU-02524,688,WH-EAST,2024-12-31
SKU-02525,427,WH-EAST,2024-12-31
SKU-02526,424,WH-WEST,2024-12-31
SKU-02527,815,WH-CENTRAL,2024-12-31
SKU-02528,198,WH-WEST,2024-12-31
SKU-02529,7,WH-WEST,2024-12-31
SKU-02530,902,WH-WEST,2024-12-31
SKU-02531,756,WH-WEST,2024-12-31
SKU-02532,804,WH-WEST,2024-12-31
SKU-02533,950,WH-CENTRAL,2024-12-31
SKU-02534,326,WH-EAST,2024-12-31
SKU-02535,689,WH-WEST,2024-12-31
SKU-02536,593,WH-CENTRAL,2024-12-31
SKU-02537,623,WH-WEST,2024-12-31
SKU-02538,870,WH-CENTRAL,2024-12-31
SKU-02539,20,WH-EAST,2024-12-31
SKU-02540,545,WH-EAST,2024-12-31
SKU-02541,254,WH-CENTRAL,2024-12-31
SKU-02542,432,WH-WEST,2024-12-31
SKU-02543,504,WH-EAST,2024-12-31
SKU-02544,26,WH-WEST,2024-12-31
SKU-02545,519,WH-WEST,2024-12-31
SKU-02546,929,WH-CENTRAL,2024-12-31
SKU-02547,529,WH-WEST,2024-12-31
SKU-02548,946,WH-CENTRAL,2024-12-31
SKU-02549,499,WH-CENTRAL,2024-12-31
SKU-02550,232,WH-CENTRAL,2024-12-31
SKU-02551,395,WH-EAST,2024-12-31
SKU-02552,981,WH-WEST,2024-12-31
SKU-02553,306,WH-CENTRAL,2024-12-31
SKU-02554,509,WH-CENTRAL,2024-12-31
SKU-02555,702,WH-WEST,2024-12-31
SKU-02556,423,WH-EAST,2024-12-31
SKU-02557,149,WH-CENTRAL,2024-12-31
SKU-02558,391,WH-CENTRAL,2024-12-31
SKU-02559,489,WH-CENTRAL,2024-12-31
SKU-02560,667,WH-CENTRAL,2024-12-31
SKU-02561,945,WH-WEST,2024-12-31
SKU-02562,46,WH-CENTRAL,2024-12-31
SKU-02563,311,WH-EAST,2024-12-31
SKU-02564,927,WH-WEST,2024-12-31
SKU-02565,138,WH-EAST,2024-12-31
SKU-02566,404,WH-WEST,2024-12-31
SKU-02567,921,WH-WEST,2024-12-31
SKU-02568,653,WH-WEST,2024-12-31
SKU-02569,846,WH-EAST,2024-12-31
SKU-02570,13,WH-EAST,2024-12-31
SKU-02571,971,WH-CENTRAL,2024-12-31
SKU-02572,867,WH-EAST,2024-12-31
SKU-02573,770,WH-CENTRAL,2024-12-31
SKU-02574,747,WH-WEST,2024-12-31
SKU-02575,952,WH-CENTRAL,2024-12-31
SKU-02576,889,WH-EAST,2024-12-31
SKU-02577,518,WH-WEST,2024-12-31
SKU-02578,550,WH-WEST,2024-12-31
SKU-02579,184,WH-CENTRAL,2024-12-31
SKU-02580,114,WH-CENTRAL,2024-12-31
SKU-02581,109,WH-EAST,2024-12-31
SKU-02582,576,WH-WEST,2024-12-31
SKU-02583,742,WH-CENTRAL,2024-12-31
SKU-02584,280,WH-WEST,2024-12-31
SKU-02585,542,WH-EAST,2024-12-31
SKU-02586,85,WH-WEST,2024-12-31
SKU-02587,137,WH-CENTRAL,2024-12-31
SKU-02588,465,WH-EAST,2024-12-31
SKU-02589,76,WH-EAST,2024-12-31
SKU-02590,967,WH-WEST,2024-12-31
SKU-02591,136,WH-CENTRAL,2024-12-31
SKU-02592,633,WH-WEST,2024-12-31
SKU-02593,974,WH-WEST,2024-12-31
SKU-02594,775,WH-WEST,2024-12-31
SKU-02595,96,WH-CENTRAL,2024-12-31
SKU-02596,994,WH-WEST,2024-12-31
SKU-02597,530,WH-WEST,2024-12-31
SKU-02598,797,WH-EAST,2024-12-31
SKU-02599,8,WH-EAST,2024-12-31
SKU-02600,82,WH-EAST,2024-12-31
SKU-02601,46,WH-CENTRAL,2024-12-31
SKU-02602,511,WH-WEST,2024-12-31
SKU-02603,429,WH-WEST,2024-12-31
SKU-02604,89,WH-EAST,2024-12-31
SKU-02605,512,WH-WEST,2024-12-31
SKU-02606,898,WH-CENTRAL,2024-12-31
SKU-02607,673,WH-WEST,2024-12-31
SKU-02608,664,WH-EAST,2024-12-31
SKU-02609,413,WH-CENTRAL,2024-12-31
SKU-02610,512,WH-WEST,2024-12-31
SKU-02611,890,WH-WEST,2024-12-31
SKU-02612,657,WH-WEST,2024-12-31
SKU-02613,672,WH-CENTRAL,2024-12-31
SKU-02614,904,WH-WEST,2024-12-31
SKU-02615,646,WH-EAST,2024-12-31
SKU-02616,797,WH-EAST,2024-12-31
SKU-02617,76,WH-EAST,2024-12-31
SKU-02618,80,WH-EAST,2024-12-31
SKU-02619,780,WH-CENTRAL,2024-12-31
SKU-02620,780,WH-EAST,2024-12-31
SKU-02621,553,WH-EAST,2024-12-31
SKU-02622,635,WH-EAST,2024-12-31
SKU-02623,741,WH-CENTRAL,2024-12-31
SKU-02624,868,WH-CENTRAL,2024-12-31
SKU-02625,201,WH-WEST,2024-12-31
SKU-02626,845,WH-EAST,2024-12-31
SKU-02627,446,WH-WEST,2024-12-31
SKU-02628,106,WH-CENTRAL,2024-12-31
SKU-02629,964,WH-WEST,2024-12-31
SKU-02630,291,WH-CENTRAL,2024-12-31
SKU-02631,802,WH-WEST,2024-12-31
SKU-02632,685,WH-EAST,2024-12-31
SKU-02633,940,WH-CENTRAL,2024-12-31
SKU-02634,311,WH-CENTRAL,2024-12-31
SKU-02635,598,WH-CENTRAL,2024-12-31
SKU-02636,516,WH-EAST,2024-12-31
SKU-02637,683,WH-EAST,2024-12-31
SKU-02638,632,WH-CENTRAL,2024-12-31
SKU-02639,667,WH-CENTRAL,2024-12-31
SKU-02640,598,WH-EAST,2024-12-31
SKU-02641,425,WH-EAST,2024-12-31
SKU-02642,609,WH-EAST,2024-12-31
SKU-02643,414,WH-EAST,2024-12-31
SKU-02644,134,WH-EAST,2024-12-31
SKU-02645,518,WH-EAST,2024-12-31
SKU-02646,771,WH-WEST,2024-12-31
SKU-02647,363,WH-EAST,2024-12-31
SKU-02648,383,WH-EAST,2024-12-31
SKU-02649,31,WH-CENTRAL,2024-12-31
SKU-02650,539,WH-CENTRAL,2024-12-31
SKU-02651,951,WH-WEST,2024-12-31
SKU-02652,771,WH-EAST,2024-12-31
SKU-02653,486,WH-CENTRAL,2024-12-31
SKU-02654,755,WH-CENTRAL,2024-12-31
SKU-02655,364,WH-WEST,2024-12-31
SKU-02656,263,WH-EAST,2024-12-31
SKU-02657,141,WH-CENTRAL,2024-12-31
SKU-02658,29,WH-EAST,2024-12-31
SKU-02659,898,WH-WEST,2024-12-31
SKU-02660,129,WH-WEST,2024-12-31
SKU-02661,777,WH-EAST,2024-12-31
SKU-02662,69,WH-WEST,2024-12-31
SKU-02663,118,WH-CENTRAL,2024-12-31
SKU-02664,326,WH-WEST,2024-12-31
SKU-02665,911,WH-WEST,2024-12-31
SKU-02666,69,WH-EAST,2024-12-31
SKU-02667,207,WH-CENTRAL,2024-12-31
SKU-02668,90,WH-EAST,2024-12-31
SKU-02669,119,WH-EAST,2024-12-31
SKU-02670,971,WH-EAST,2024-12-31
SKU-02671,981,WH-WEST,2024-12-31
SKU-02672,206,WH-WEST,2024-12-31
SKU-02673,405,WH-EAST,2024-12-31
SKU-02674,767,WH-WEST,2024-12-31
SKU-02675,546,WH-WEST,2024-12-31
SKU-02676,123,WH-EAST,2024-12-31
SKU-02677,111,WH-CENTRAL,2024-12-31
SKU-02678,206,WH-CENTRAL,2024-12-31
SKU-02679,982,WH-WEST,2024-12-31
SKU-02680,613,WH-CENTRAL,2024-12-31
SKU-02681,944,WH-CENTRAL,2024-12-31
SKU-02682,385,WH-WEST,2024-12-31
SKU-02683,705,WH-CENTRAL,2024-12-31
SKU-02684,752,WH-WEST,2024-12-31
SKU-02685,146,WH-EAST,2024-12-31
SKU-02686,964,WH-CENTRAL,2024-12-31
SKU-02687,131,WH-EAST,2024-12-31
SKU-02688,731,WH-EAST,2024-12-31
SKU-02689,849,WH-WEST,2024-12-31
SKU-02690,103,WH-CENTRAL,2024-12-31
SKU-02691,552,WH-CENTRAL,2024-12-31
SKU-02692,567,WH-CENTRAL,2024-12-31
SKU-02693,822,WH-CENTRAL,2024-12-31
SKU-02694,761,WH-WEST,2024-12-31
SKU-02695,241,WH-EAST,2024-12-31
SKU-02696,926,WH-CENTRAL,2024-12-31
SKU-02697,638,WH-CENTRAL,2024-12-31
SKU-02698,661,WH-WEST,2024-12-31
SKU-02699,330,WH-CENTRAL,2024-12-31
SKU-02700,943,WH-CENTRAL,2024-12-31
SKU-02701,847,WH-EAST,2024-12-31
SKU-02702,895,WH-CENTRAL,2024-12-31
SKU-02703,899,WH-CENTRAL,2024-12-31
SKU-02704,148,WH-EAST,2024-12-31
SKU-02705,168,WH-CENTRAL,2024-12-31
SKU-02706,556,WH-EAST,2024-12-31
SKU-02707,984,WH-WEST,2024-12-31
SKU-02708,83,WH-EAST,2024-12-31
SKU-02709,519,WH-EAST,2024-12-31
SKU-02710,106,WH-CENTRAL,2024-12-31
SKU-02711,884,WH-CENTRAL,2024-12-31
SKU-02712,264,WH-CENTRAL,2024-12-31
SKU-02713,657,WH-CENTRAL,2024-12-31
SKU-02714,30,WH-EAST,2024-12-31
SKU-02715,755,WH-WEST,2024-12-31
SKU-02716,546,WH-CENTRAL,2024-12-31
SKU-02717,246,WH-EAST,2024-12-31
SKU-02718,925,WH-WEST,2024-12-31
SKU-02719,529,WH-WEST,2024-12-31
SKU-02720,978,WH-WEST,2024-12-31
SKU-02721,936,WH-EAST,2024-12-31
SKU-02722,23,WH-CENTRAL,2024-12-31
SKU-02723,497,WH-EAST,2024-12-31
SKU-02724,853,WH-CENTRAL,2024-12-31
SKU-02725,303,WH-WEST,2024-12-31
SKU-02726,397,WH-WEST,2024-12-31
SKU-02727,402,WH-EAST,2024-12-31
