order_id,sku_id,order_date,order_quantity,supplier_id
PO-001708,SKU-04325,2024-10-19,251,SUP-144
PO-001709,SKU-06157,2024-01-19,235,SUP-080
PO-001710,SKU-05051,2024-06-22,616,SUP-155
PO-001711,SKU-01382,2024-09-05,593,SUP-075
PO-001712,SKU-05142,2024-05-12,461,SUP-199
PO-001713,SKU-08061,2024-11-13,32,SUP-090
PO-001714,SKU-03770,2024-04-20,380,SUP-048
PO-001715,SKU-02932,2024-08-29,806,SUP-164
PO-001716,SKU-08308,2024-11-29,658,SUP-140
PO-001717,SKU-08762,2024-03-30,767,SUP-072
PO-001718,SKU-00103,2024-08-11,988,SUP-066
PO-001719,SKU-07670,2024-12-02,178,SUP-098
PO-001720,SKU-08663,2024-04-15,443,SUP-191
PO-001721,SKU-07312,2024-02-18,168,SUP-058
PO-001722,SKU-04241,2024-12-24,871,SUP-039
PO-001723,SKU-05998,2024-03-13,408,SUP-099
PO-001724,SKU-06940,2024-12-31,980,SUP-141
PO-001725,SKU-01697,2024-02-11,802,SUP-009
PO-001726,SKU-08676,2024-03-30,849,SUP-064
PO-001727,SKU-09763,2024-11-14,67,SUP-043
PO-001728,SKU-04689,2024-08-17,462,SUP-172
PO-001729,SKU-01527,2024-03-11,929,SUP-127
PO-001730,SKU-04333,2024-08-17,581,SUP-131
PO-001731,SKU-09730,2024-11-29,142,SUP-123
PO-001732,SKU-04387,2024-05-07,507,SUP-114
PO-001733,SKU-07054,2024-12-01,343,SUP-131
PO-001734,SKU-09849,2024-12-14,550,SUP-066
PO-001735,SKU-00191,2024-02-14,302,SUP-156
PO-001736,SKU-00681,2024-10-22,137,SUP-047
PO-001737,SKU-06035,2024-07-30,334,SUP-053
PO-001738,SKU-07042,2024-11-04,622,SUP-040
PO-001739,SKU-03628,2024-09-01,635,SUP-150
PO-001740,SKU-05962,2024-01-08,358,SUP-148
PO-001741,SKU-07015,2024-09-25,972,SUP-189
PO-001742,SKU-05972,2024-02-17,461,SUP-169
PO-001743,SKU-02399,2024-01-27,306,SUP-048
PO-001744,SKU-00873,2024-05-16,460,SUP-032
PO-001745,SKU-00913,2024-09-20,201,SUP-044
PO-001746,SKU-07054,2024-10-29,235,SUP-126
PO-001747,SKU-03483,2024-02-13,158,SUP-155
PO-001748,SKU-08091,2024-02-01,100,SUP-031
PO-001749,SKU-00238,2024-07-19,941,SUP-067
PO-001750,SKU-06059,2024-05-31,441,SUP-032
PO-001751,SKU-04772,2024-05-10,982,SUP-109
PO-001752,SKU-04721,2024-11-02,598,SUP-060
PO-001753,SKU-03411,2024-01-07,956,SUP-076
PO-001754,SKU-05656,2024-02-06,335,SUP-086
PO-001755,SKU-02513,2024-07-20,506,SUP-129
PO-001756,SKU-03168,2024-08-29,712,SUP-070
PO-001757,SKU-02608,2024-05-03,482,SUP-098
PO-001758,SKU-02359,2024-05-16,145,SUP-152
PO-001759,SKU-04786,2024-06-25,75,SUP-091
PO-001760,SKU-09327,2024-09-11,225,SUP-190
PO-001761,SKU-05211,2024-05-15,166,SUP-196
PO-001762,SKU-04147,2024-05-04,659,SUP-168
PO-001763,SKU-03380,2024-08-09,480,SUP-016
PO-001764,SKU-01374,2024-04-03,290,SUP-017
PO-001765,SKU-06628,2024-09-07,208,SUP-055
PO-001766,SKU-00456,2024-01-23,767,SUP-083
PO-001767,SKU-04013,2024-06-06,101,SUP-097
PO-001768,SKU-02004,2024-09-05,843,SUP-197
PO-001769,SKU-09945,2024-07-08,733,SUP-182
PO-001770,SKU-01759,2024-08-02,735,SUP-133
PO-001771,SKU-05836,2024-11-25,926,SUP-184
PO-001772,SKU-08808,2024-07-28,951,SUP-168
PO-001773,SKU-00963,2024-06-12,723,SUP-065
PO-001774,SKU-00621,2024-10-06,258,SUP-117
PO-001775,SKU-06533,2024-12-20,108,SUP-084
PO-001776,SKU-09219,2024-10-07,504,SUP-004
PO-001777,SKU-03578,2024-02-06,954,SUP-181
PO-001778,SKU-06032,2024-10-06,955,SUP-071
PO-001779,SKU-06158,2024-07-04,216,SUP-074
PO-001780,SKU-05669,2024-12-05,163,SUP-102
PO-001781,SKU-07841,2024-05-28,299,SUP-123
PO-001782,SKU-01463,2024-02-01,719,SUP-039
PO-001783,SKU-07023,2024-04-17,367,SUP-199
PO-001784,SKU-04980,2024-05-19,964,SUP-095
PO-001785,SKU-06087,2024-10-05,743,SUP-116
PO-001786,SKU-08876,2024-05-24,160,SUP-017
PO-001787,SKU-08218,2024-03-28,283,SUP-042
PO-001788,SKU-02909,2024-07-28,788,SUP-087
PO-001789,SKU-07842,2024-04-30,950,SUP-088
PO-001790,SKU-05270,2024-09-09,952,SUP-102
PO-001791,SKU-07048,2024-09-07,428,SUP-114
PO-001792,SKU-08351,2024-03-13,444,SUP-084
PO-001793,SKU-06860,2024-01-19,647,SUP-060
PO-001794,SKU-03252,2024-01-14,923,SUP-137
PO-001795,SKU-01641,2024-10-29,119,SUP-197
PO-001796,SKU-09908,2024-02-26,297,SUP-009
PO-001797,SKU-05795,2024-12-25,135,SUP-015
PO-001798,SKU-04081,2024-01-08,49,SUP-086
PO-001799,SKU-00046,2024-01-19,61,SUP-147
PO-001800,SKU-07179,2024-01-09,162,SUP-007
PO-001801,SKU-01325,2024-05-31,21,SUP-102
PO-001802,SKU-05444,2024-06-01,999,SUP-054
PO-001803,SKU-02101,2024-06-04,749,SUP-179
PO-001804,SKU-01262,2024-03-23,864,SUP-170
PO-001805,SKU-04537,2024-06-29,442,SUP-069
PO-001806,SKU-09560,2024-11-16,825,SUP-184
PO-001807,SKU-08137,2024-12-12,761,SUP-022
PO-001808,SKU-07591,2024-03-19,17,SUP-044
PO-001809,SKU-06557,2024-09-18,812,SUP-089
PO-001810,SKU-07100,2024-03-03,968,SUP-118
PO-001811,SKU-08316,2024-07-16,249,SUP-074
PO-001812,SKU-01594,2024-05-30,413,SUP-073
PO-001813,SKU-00048,2024-01-31,343,SUP-062
PO-001814,SKU-08059,2024-02-04,887,SUP-174
PO-001815,SKU-01962,2024-05-13,114,SUP-114
PO-001816,SKU-02841,2024-01-24,450,SUP-179
PO-001817,SKU-03679,2024-04-26,889,SUP-198
PO-001818,SKU-05507,2024-11-21,443,SUP-030
PO-001819,SKU-04647,2024-06-10,48,SUP-166
PO-001820,SKU-06681,2024-07-26,857,SUP-180
PO-001821,SKU-08210,2024-11-23,847,SUP-158
PO-001822,SKU-00114,2024-09-30,214,SUP-126
PO-001823,SKU-00253,2024-10-19,341,SUP-056
PO-001824,SKU-00627,2024-09-12,447,SUP-017
PO-001825,SKU-05731,2024-11-29,878,SUP-070
PO-001826,SKU-00268,2024-11-05,932,SUP-021
PO-001827,SKU-05567,2024-08-17,113,SUP-126
PO-001828,SKU-02443,2024-08-30,64,SUP-165
PO-001829,SKU-05949,2024-02-27,941,SUP-107
PO-001830,SKU-04439,2024-09-17,737,SUP-102
PO-001831,SKU-04433,2024-04-27,823,SUP-153
PO-001832,SKU-00338,2024-02-29,694,SUP-080
PO-001833,SKU-05330,2024-11-18,272,SUP-093
PO-001834,SKU-02012,2024-12-08,629,SUP-167
PO-001835,SKU-03893,2024-02-08,893,SUP-165
PO-001836,SKU-02236,2024-04-01,486,SUP-078
PO-001837,SKU-02185,2024-12-27,608,SUP-194
PO-001838,SKU-03127,2024-08-31,893,SUP-027
PO-001839,SKU-05204,2024-05-23,486,SUP-100
PO-001840,SKU-07453,2024-06-02,381,SUP-145
PO-001841,SKU-03861,2024-05-06,165,SUP-010
PO-001842,SKU-08677,2024-01-01,910,SUP-162
PO-001843,SKU-06744,2024-05-01,603,SUP-032
PO-001844,SKU-02814,2024-09-17,455,SUP-056
PO-001845,SKU-00546,2024-02-23,527,SUP-142
PO-001846,SKU-08047,2024-07-24,669,SUP-013
PO-001847,SKU-03080,2024-06-03,845,SUP-154
PO-001848,SKU-06439,2024-11-22,956,SUP-194
PO-001849,SKU-01240,2024-07-31,195,SUP-080
PO-001850,SKU-05095,2024-04-16,71,SUP-140
PO-001851,SKU-05602,2024-05-13,87,SUP-162
PO-001852,SKU-08523,2024-07-14,418,SUP-089
PO-001853,SKU-01190,2024-10-16,92,SUP-172
PO-001854,SKU-08294,2024-11-19,539,SUP-056
PO-001855,SKU-02220,2024-04-26,100,SUP-073
PO-001856,SKU-02637,2024-07-04,640,SUP-177
PO-001857,SKU-02823,2024-07-11,456,SUP-038
PO-001858,SKU-01236,2024-04-13,315,SUP-059
PO-001859,SKU-00546,2024-12-29,912,SUP-025
PO-001860,SKU-04913,2024-05-21,114,SUP-119
PO-001861,SKU-03602,2024-06-22,109,SUP-046
PO-001862,SKU-07216,2024-04-28,183,SUP-182
PO-001863,SKU-03413,2024-08-11,422,SUP-132
PO-001864,SKU-05468,2024-08-22,418,SUP-025
PO-001865,SKU-01924,2024-03-07,978,SUP-115
PO-001866,SKU-05597,2024-05-26,824,SUP-121
PO-001867,SKU-04145,2024-08-25,634,SUP-104
PO-001868,SKU-06762,2024-03-24,245,SUP-036
PO-001869,SKU-08794,2024-08-31,215,SUP-075
PO-001870,SKU-06525,2024-11-05,368,SUP-026
PO-001871,SKU-02053,2024-11-12,364,SUP-019
PO-001872,SKU-03472,2024-10-13,915,SUP-194
PO-001873,SKU-08893,2024-01-26,913,SUP-126
PO-001874,SKU-01600,2024-11-12,413,SUP-015
PO-001875,SKU-03067,2024-10-19,258,SUP-130
PO-001876,SKU-07873,2024-07-21,134,SUP-148
PO-001877,SKU-06396,2024-09-09,738,SUP-178
PO-001878,SKU-00784,2024-01-25,375,SUP-124
PO-001879,SKU-06263,2024-05-28,716,SUP-064
PO-001880,SKU-07639,2024-10-10,476,SUP-180
PO-001881,SKU-03528,2024-04-02,427,SUP-156
PO-001882,SKU-01410,2024-04-16,321,SUP-175
PO-001883,SKU-02866,2024-06-24,561,SUP-094
PO-001884,SKU-05929,2024-12-08,498,SUP-036
PO-001885,SKU-02903,2024-10-07,134,SUP-063
PO-001886,SKU-06350,2024-07-03,434,SUP-003
PO-001887,SKU-03817,2024-07-18,502,SUP-011
PO-001888,SKU-05764,2024-03-20,277,SUP-181
PO-001889,SKU-06077,2024-03-20,698,SUP-150
PO-001890,SKU-07174,2024-03-06,117,SUP-035
PO-001891,SKU-07314,2024-03-24,445,SUP-155
PO-001892,SKU-00630,2024-08-01,708,SUP-025
PO-001893,SKU-06851,2024-02-18,857,SUP-194
PO-001894,SKU-04695,2024-02-23,606,SUP-145
PO-001895,SKU-01217,2024-09-09,280,SUP-126
PO-001896,SKU-00760,2024-06-15,189,SUP-107
PO-001897,SKU-07592,2024-11-01,452,SUP-066
PO-001898,SKU-09136,2024-11-08,147,SUP-016
PO-001899,SKU-03018,2024-10-22,713,SUP-183
PO-001900,SKU-00097,2024-03-04,749,SUP-136
PO-001901,SKU-08017,2024-06-10,383,SUP-177
PO-001902,SKU-08948,2024-06-10,534,SUP-169
PO-001903,SKU-02311,2024-03-20,279,SUP-007
PO-001904,SKU-07446,2024-01-27,695,SUP-084
PO-001905,SKU-08814,2024-02-07,720,SUP-048
PO-001906,SKU-01369,2024-04-27,357,SUP-145
PO-001907,SKU-07988,2024-03-13,674,SUP-130
PO-001908,SKU-01886,2024-02-04,118,SUP-170
PO-001909,SKU-01202,2024-01-14,941,SUP-105
PO-001910,SKU-01009,2024-03-02,828,SUP-065
PO-001911,SKU-07559,2024-02-25,328,SUP-107
PO-001912,SKU-03970,2024-06-10,522,SUP-106
PO-001913,SKU-04900,2024-08-23,251,SUP-082
PO-001914,SKU-03234,2024-06-26,71,SUP-141
PO-001915,SKU-00557,2024-01-31,667,SUP-043
PO-001916,SKU-02870,2024-09-19,546,SUP-116
PO-001917,SKU-01894,2024-05-05,687,SUP-167
PO-001918,SKU-03636,2024-05-30,844,SUP-005
PO-001919,SKU-03750,2024-04-10,119,SUP-098
PO-001920,SKU-09193,2024-12-26,593,SUP-174
PO-001921,SKU-05247,2024-04-15,472,SUP-120
PO-001922,SKU-06046,2024-09-23,867,SUP-020
PO-001923,SKU-05988,2024-02-05,416,SUP-186
PO-001924,SKU-05957,2024-07-30,242,SUP-159
PO-001925,SKU-06687,2024-01-22,706,SUP-148
PO-001926,SKU-04798,2024-11-03,403,SUP-015
PO-001927,SKU-09417,2024-03-02,707,SUP-011
PO-001928,SKU-09268,2024-11-05,441,SUP-082
PO-001929,SKU-00236,2024-10-09,592,SUP-052
PO-001930,SKU-08650,2024-08-31,558,SUP-134
PO-001931,SKU-00682,2024-05-08,888,SUP-194
PO-001932,SKU-03167,2024-03-19,43,SUP-040
PO-001933,SKU-07082,2024-05-16,202,SUP-003
PO-001934,SKU-00109,2024-12-16,563,SUP-051
PO-001935,SKU-01642,2024-11-03,129,SUP-057
PO-001936,SKU-05505,2024-09-25,502,SUP-186
PO-001937,SKU-04386,2024-05-15,747,SUP-034
PO-001938,SKU-03815,2024-07-18,836,SUP-165
PO-001939,SKU-05645,2024-10-15,47,SUP-092
PO-001940,SKU-04050,2024-09-03,112,SUP-140
PO-001941,SKU-05726,2024-12-31,73,SUP-090
PO-001942,SKU-00066,2024-09-07,858,SUP-185
PO-001943,SKU-07312,2024-09-21,479,SUP-199
PO-001944,SKU-02555,2024-04-21,705,SUP-107
PO-001945,SKU-02498,2024-11-19,318,SUP-086
PO-001946,SKU-05604,2024-09-03,280,SUP-170
PO-001947,SKU-09391,2024-01-08,302,SUP-046
PO-001948,SKU-00723,2024-03-02,267,SUP-181
PO-001949,SKU-09766,2024-07-15,560,SUP-055
PO-001950,SKU-08147,2024-02-11,754,SUP-166
PO-001951,SKU-00062,2024-09-02,686,SUP-041
PO-001952,SKU-03335,2024-09-22,953,SUP-064
PO-001953,SKU-01965,2024-04-23,384,SUP-159
PO-001954,SKU-01186,2024-02-07,996,SUP-182
PO-001955,SKU-02226,2024-06-22,962,SUP-152
PO-001956,SKU-04585,2024-01-21,910,SUP-080
PO-001957,SKU-06367,2024-07-09,341,SUP-040
PO-001958,SKU-09560,2024-01-23,915,SUP-070
PO-001959,SKU-02917,2024-11-21,60,SUP-180
PO-001960,SKU-01987,2024-01-06,625,SUP-057
PO-001961,SKU-06602,2024-04-23,111,SUP-170
PO-001962,SKU-07098,2024-10-15,475,SUP-168
PO-001963,SKU-07372,2024-01-11,992,SUP-038
PO-001964,SKU-00191,2024-12-26,908,SUP-179
PO-001965,SKU-04118,2024-03-25,652,SUP-090
PO-001966,SKU-04934,2024-08-31,671,SUP-017
PO-001967,SKU-05456,2024-06-01,222,SUP-070
PO-001968,SKU-02644,2024-03-04,187,SUP-165
PO-001969,SKU-04498,2024-02-11,246,SUP-119
PO-001970,SKU-05328,2024-12-22,73,SUP-001
PO-001971,SKU-09683,2024-06-03,77,SUP-140
PO-001972,SKU-04601,2024-05-01,398,SUP-030
PO-001973,SKU-07901,2024-08-20,921,SUP-184
PO-001974,SKU-04991,2024-03-26,218,SUP-007
PO-001975,SKU-09506,2024-10-09,312,SUP-127
PO-001976,SKU-03984,2024-04-24,418,SUP-035
PO-001977,SKU-02257,2024-06-16,742,SUP-182
PO-001978,SKU-05980,2024-03-31,337,SUP-134
PO-001979,SKU-04296,2024-09-30,640,SUP-107
PO-001980,SKU-04859,2024-05-27,586,SUP-125
PO-001981,SKU-02469,2024-02-01,740,SUP-072
PO-001982,SKU-05469,2024-05-02,385,SUP-076
PO-001983,SKU-04996,2024-12-22,190,SUP-112
PO-001984,SKU-09171,2024-01-29,802,SUP-009
PO-001985,SKU-02325,2024-07-07,931,SUP-176
PO-001986,SKU-07944,2024-06-22,579,SUP-045
PO-001987,SKU-09162,2024-12-10,973,SUP-009
PO-001988,SKU-06753,2024-04-06,77,SUP-190
PO-001989,SKU-00990,2024-11-09,183,SUP-126
PO-001990,SKU-01445,2024-09-20,601,SUP-019
PO-001991,SKU-02380,2024-07-14,646,SUP-052
PO-001992,SKU-01338,2024-05-01,381,SUP-105
PO-001993,SKU-03879,2024-06-26,801,SUP-186
PO-001994,SKU-04016,2024-02-25,234,SUP-194
PO-001995,SKU-08187,2024-07-25,910,SUP-053
PO-001996,SKU-00939,2024-10-29,370,SUP-173
PO-001997,SKU-00830,2024-11-14,432,SUP-196
PO-001998,SKU-04024,2024-03-23,433,SUP-059
PO-001999,SKU-04898,2024-11-13,534,SUP-103
PO-002000,SKU-08053,2024-10-16,628,SUP-021
PO-002001,SKU-01962,2024-03-02,163,SUP-162
PO-002002,SKU-02788,2024-12-24,518,SUP-179
PO-002003,SKU-06837,2024-03-16,285,SUP-098
PO-002004,SKU-08617,2024-07-23,389,SUP-178
PO-002005,SKU-05086,2024-07-04,982,SUP-061
PO-002006,SKU-05491,2024-01-26,596,SUP-078
PO-002007,SKU-09578,2024-03-12,642,SUP-161
PO-002008,SKU-03803,2024-10-06,360,SUP-199
PO-002009,SKU-00601,2024-12-21,686,SUP-046
PO-002010,SKU-06674,2024-10-22,297,SUP-163
PO-002011,SKU-00908,2024-10-20,727,SUP-189
PO-002012,SKU-01510,2024-05-22,318,SUP-124
PO-002013,SKU-04431,2024-03-20,903,SUP-195
PO-002014,SKU-01248,2024-01-07,929,SUP-129
PO-002015,SKU-03138,2024-03-31,529,SUP-193
PO-002016,SKU-05537,2024-12-05,698,SUP-143
PO-002017,SKU-04685,2024-03-23,240,SUP-093
PO-002018,SKU-03529,2024-11-11,540,SUP-047
PO-002019,SKU-05090,2024-12-19,801,SUP-030
PO-002020,SKU-02387,2024-05-29,890,SUP-186
PO-002021,SKU-03437,2024-12-10,341,SUP-143
PO-002022,SKU-04565,2024-08-20,61,SUP-097
PO-002023,SKU-05770,2024-04-07,158,SUP-031
PO-002024,SKU-01770,2024-09-20,256,SUP-161
PO-002025,SKU-01771,2024-05-08,270,SUP-118
PO-002026,SKU-02779,2024-02-18,177,SUP-151
PO-002027,SKU-07019,2024-10-21,424,SUP-013
PO-002028,SKU-05275,2024-07-03,870,SUP-057
PO-002029,SKU-03051,2024-01-05,713,SUP-079
PO-002030,SKU-00851,2024-06-19,14,SUP-039
PO-002031,SKU-03094,2024-01-27,166,SUP-122
PO-002032,SKU-04709,2024-03-10,293,SUP-006
PO-002033,SKU-01953,2024-01-20,609,SUP-183
PO-002034,SKU-09762,2024-06-15,489,SUP-140
PO-002035,SKU-00602,2024-05-03,781,SUP-118
PO-002036,SKU-07523,2024-10-28,746,SUP-048
PO-002037,SKU-08100,2024-09-07,644,SUP-002
PO-002038,SKU-06353,2024-09-05,782,SUP-144
PO-002039,SKU-09619,2024-12-22,996,SUP-007
PO-002040,SKU-03877,2024-10-08,625,SUP-023
PO-002041,SKU-04945,2024-12-22,947,SUP-048
PO-002042,SKU-08571,2024-11-14,962,SUP-180
PO-002043,SKU-07233,2024-10-04,649,SUP-007
PO-002044,SKU-08195,2024-06-09,880,SUP-014
PO-002045,SKU-00582,2024-08-02,167,SUP-132
PO-002046,SKU-05283,2024-05-06,316,SUP-126
PO-002047,SKU-05577,2024-11-10,464,SUP-055
PO-002048,SKU-02355,2024-08-15,303,SUP-197
PO-002049,SKU-08006,2024-04-27,750,SUP-049
PO-002050,SKU-09329,2024-12-14,882,SUP-184
PO-002051,SKU-01081,2024-02-17,773,SUP-091
PO-002052,SKU-08835,2024-01-01,13,SUP-026
PO-002053,SKU-04387,2024-09-04,251,SUP-067
PO-002054,SKU-03585,2024-12-18,630,SUP-194
PO-002055,SKU-00481,2024-06-04,942,SUP-163
PO-002056,SKU-00272,2024-09-01,681,SUP-115
PO-002057,SKU-00054,2024-08-03,989,SUP-147
PO-002058,SKU-01072,2024-06-11,269,SUP-041
PO-002059,SKU-06302,2024-05-27,281,SUP-079
PO-002060,SKU-03476,2024-06-01,385,SUP-141
PO-002061,SKU-02707,2024-04-08,177,SUP-084
PO-002062,SKU-00974,2024-10-23,602,SUP-071
PO-002063,SKU-02183,2024-04-30,63,SUP-004
PO-002064,SKU-05840,2024-05-10,526,SUP-172
PO-002065,SKU-08495,2024-03-28,581,SUP-180
PO-002066,SKU-01566,2024-04-21,925,SUP-085
PO-002067,SKU-09291,2024-11-03,654,SUP-030
PO-002068,SKU-06782,2024-06-28,921,SUP-121
PO-002069,SKU-00036,2024-05-16,68,SUP-178
PO-002070,SKU-04588,2024-03-21,969,SUP-087
PO-002071,SKU-04795,2024-02-29,949,SUP-146
PO-002072,SKU-06703,2024-12-03,832,SUP-016
PO-002073,SKU-00158,2024-02-13,101,SUP-142
PO-002074,SKU-08074,2024-11-01,614,SUP-080
PO-002075,SKU-06217,2024-03-04,961,SUP-163
PO-002076,SKU-04620,2024-01-06,493,SUP-186
PO-002077,SKU-04948,2024-06-21,800,SUP-181
PO-002078,SKU-03024,2024-10-26,772,SUP-065
PO-002079,SKU-04567,2024-12-13,901,SUP-075
PO-002080,SKU-01654,2024-04-04,557,SUP-138
PO-002081,SKU-01096,2024-09-30,950,SUP-196
PO-002082,SKU-09699,2024-12-28,735,SUP-167
PO-002083,SKU-01341,2024-03-20,22,SUP-086
PO-002084,SKU-04174,2024-01-15,811,SUP-084
PO-002085,SKU-06539,2024-08-30,941,SUP-178
PO-002086,SKU-05122,2024-03-30,67,SUP-083
PO-002087,SKU-03701,2024-06-20,720,SUP-199
PO-002088,SKU-04825,2024-07-24,893,SUP-095
PO-002089,SKU-02132,2024-01-28,202,SUP-149
PO-002090,SKU-07803,2024-05-27,362,SUP-090
PO-002091,SKU-03211,2024-05-03,645,SUP-160
PO-002092,SKU-04870,2024-01-17,436,SUP-090
PO-002093,SKU-03056,2024-10-09,44,SUP-043
PO-002094,SKU-06452,2024-11-10,81,SUP-095
PO-002095,SKU-00359,2024-03-13,150,SUP-119
PO-002096,SKU-03242,2024-06-10,588,SUP-016
PO-002097,SKU-05638,2024-10-19,216,SUP-182
PO-002098,SKU-06224,2024-05-12,478,SUP-086
PO-002099,SKU-03164,2024-08-24,685,SUP-182
PO-002100,SKU-09668,2024-09-27,894,SUP-193
PO-002101,SKU-01359,2024-05-08,229,SUP-169
PO-002102,SKU-09860,2024-08-05,591,SUP-060
PO-002103,SKU-04957,2024-02-26,968,SUP-066
PO-002104,SKU-03823,2024-04-27,643,SUP-185
PO-002105,SKU-09078,2024-04-01,510,SUP-069
PO-002106,SKU-09832,2024-03-09,261,SUP-111
PO-002107,SKU-07583,2024-08-04,47,SUP-065
PO-002108,SKU-02393,2024-06-19,463,SUP-024
PO-002109,SKU-09314,2024-08-01,792,SUP-063
PO-002110,SKU-09605,2024-07-27,738,SUP-181
PO-002111,SKU-09230,2024-10-22,255,SUP-138
PO-002112,SKU-04897,2024-08-02,643,SUP-196
PO-002113,SKU-01143,2024-01-10,55,SUP-038
PO-002114,SKU-06074,2024-12-11,533,SUP-073
PO-002115,SKU-01788,2024-06-11,58,SUP-141
PO-002116,SKU-09941,2024-02-14,358,SUP-064
PO-002117,SKU-08778,2024-01-22,883,SUP-101
PO-002118,SKU-09316,2024-08-15,640,SUP-123
PO-002119,SKU-00263,2024-03-21,118,SUP-039
PO-002120,SKU-01704,2024-12-08,60,SUP-035
PO-002121,SKU-04577,2024-09-19,36,SUP-149
PO-002122,SKU-01392,2024-12-05,330,SUP-092
PO-002123,SKU-03910,2024-07-05,831,SUP-044
PO-002124,SKU-04311,2024-05-05,605,SUP-156
PO-002125,SKU-02560,2024-02-05,466,SUP-175
PO-002126,SKU-08021,2024-10-13,78,SUP-191
PO-002127,SKU-00519,2024-11-20,17,SUP-041
PO-002128,SKU-01743,2024-01-13,655,SUP-015
PO-002129,SKU-06700,2024-02-07,74,SUP-020
PO-002130,SKU-01810,2024-01-01,795,SUP-068
PO-002131,SKU-06360,2024-07-13,754,SUP-007
PO-002132,SKU-03280,2024-03-15,205,SUP-195
PO-002133,SKU-06414,2024-09-24,851,SUP-097
PO-002134,SKU-03327,2024-10-02,315,SUP-138
PO-002135,SKU-02453,2024-11-04,41,SUP-136
PO-002136,SKU-00943,2024-07-25,700,SUP-031
PO-002137,SKU-00640,2024-12-03,710,SUP-092
PO-002138,SKU-03538,2024-05-16,74,SUP-189
PO-002139,SKU-01767,2024-07-22,533,SUP-042
PO-002140,SKU-00997,2024-10-08,333,SUP-132
PO-002141,SKU-00976,2024-11-02,247,SUP-009
PO-002142,SKU-04108,2024-06-20,306,SUP-179
PO-002143,SKU-01868,2024-04-16,303,SUP-008
PO-002144,SKU-06200,2024-10-24,760,SUP-028
PO-002145,SKU-08629,2024-10-20,370,SUP-063
PO-002146,SKU-08961,2024-03-22,769,SUP-054
PO-002147,SKU-00242,2024-03-18,810,SUP-054
PO-002148,SKU-01073,2024-03-01,408,SUP-047
PO-002149,SKU-04343,2024-09-18,890,SUP-107
PO-002150,SKU-04542,2024-05-26,181,SUP-160
PO-002151,SKU-00648,2024-10-25,819,SUP-002
PO-002152,SKU-08780,2024-05-14,831,SUP-080
PO-002153,SKU-05400,2024-03-27,573,SUP-143
PO-002154,SKU-06537,2024-07-13,988,SUP-069
PO-002155,SKU-06410,2024-05-21,263,SUP-186
PO-002156,SKU-08660,2024-02-07,787,SUP-190
PO-002157,SKU-01551,2024-07-08,807,SUP-061
PO-002158,SKU-08389,2024-07-19,664,SUP-042
PO-002159,SKU-01584,2024-10-13,961,SUP-018
PO-002160,SKU-09875,2024-02-09,330,SUP-164
PO-002161,SKU-07113,2024-04-03,580,SUP-184
PO-002162,SKU-09633,2024-12-28,128,SUP-041
PO-002163,SKU-01576,2024-06-03,542,SUP-001
PO-002164,SKU-05803,2024-04-17,817,SUP-108
PO-002165,SKU-01989,2024-02-28,498,SUP-131
PO-002166,SKU-07794,2024-02-26,821,SUP-167
PO-002167,SKU-02374,2024-12-13,107,SUP-190
PO-002168,SKU-01725,2024-01-18,178,SUP-116
PO-002169,SKU-06795,2024-12-14,105,SUP-191
PO-002170,SKU-09123,2024-10-07,769,SUP-133
PO-002171,SKU-03030,2024-11-13,912,SUP-029
PO-002172,SKU-00672,2024-11-05,156,SUP-005
PO-002173,SKU-03881,2024-08-13,576,SUP-013
PO-002174,SKU-08964,2024-05-24,375,SUP-012
PO-002175,SKU-00519,2024-02-01,469,SUP-057
PO-002176,SKU-07294,2024-05-31,246,SUP-169
PO-002177,SKU-09349,2024-06-07,743,SUP-003
PO-002178,SKU-00567,2024-12-02,525,SUP-125
PO-002179,SKU-02778,2024-10-20,362,SUP-032
PO-002180,SKU-03007,2024-03-28,198,SUP-078
PO-002181,SKU-08876,2024-04-22,505,SUP-102
PO-002182,SKU-03437,2024-02-23,355,SUP-078
PO-002183,SKU-01899,2024-07-03,997,SUP-032
PO-002184,SKU-09758,2024-04-30,726,SUP-101
PO-002185,SKU-08897,2024-04-06,388,SUP-187
PO-002186,SKU-07284,2024-03-09,793,SUP-112
PO-002187,SKU-00514,2024-11-26,642,SUP-199
PO-002188,SKU-07973,2024-10-18,681,SUP-114
PO-002189,SKU-01631,2024-09-18,97,SUP-054
PO-002190,SKU-08059,2024-11-03,924,SUP-160
PO-002191,SKU-01409,2024-04-25,430,SUP-076
PO-002192,SKU-02520,2024-07-20,612,SUP-007
PO-002193,SKU-00895,2024-08-22,427,SUP-187
PO-002194,SKU-04661,2024-10-10,300,SUP-143
PO-002195,SKU-04779,2024-11-22,21,SUP-143
PO-002196,SKU-09738,2024-01-06,632,SUP-095
PO-002197,SKU-07403,2024-06-08,990,SUP-023
PO-002198,SKU-03572,2024-08-12,100,SUP-048
PO-002199,SKU-07234,2024-10-29,502,SUP-127
PO-002200,SKU-02657,2024-10-28,868,SUP-090
PO-002201,SKU-06032,2024-04-25,86,SUP-058
PO-002202,SKU-00515,2024-03-14,412,SUP-056
PO-002203,SKU-09252,2024-04-13,932,SUP-042
PO-002204,SKU-02248,2024-03-16,878,SUP-051
PO-002205,SKU-09206,2024-04-28,702,SUP-122
PO-002206,SKU-00239,2024-12-19,193,SUP-174
